ID,Name,February,March,April,May,June,July,August,September,October,November,December,January,Avg. Occupany %,Scrape,Latitude,Longitude,isSuperHost,Amenities,Bedrooms,Bathrooms
10707904,Clean + Modern Private East Austin Studio,29.0,22.0,27.0,22.0,17.0,10.0,0.0,20.0,19.0,14.0,2.0,0.0,75,False,30.2726,-97.7072,True,"['Garden view', 'Kitchen', 'Fast wifi – 232 Mbps', 'Dedicated workspace', 'Free parking on premises', '31 inch HDTV with Roku', 'Central air conditioning', 'AC - split type ductless system', 'Private patio or balcony', 'Private backyard – Fully fenced']",1.0,1.0
1070893077556761190,Quiet and cozy~ATX skyline view,,,,,,,,,,,,10.0,89,False,30.23969,-97.78432,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pool', 'Pets allowed', 'TV', 'Paid washer – In building', 'Paid dryer – In building', 'Air conditioning']",1.0,1.0
1070893077556761190,Quiet and cozy~ATX skyline view,13.0,22.0,14.0,14.0,17.0,16.0,12.0,15.0,16.0,4.0,8.0,0.0,82,False,30.23969,-97.78432,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pool', 'Pets allowed', 'TV', 'Paid washer – In building', 'Paid dryer – In building', 'Air conditioning']",1.0,1.0
1070914388253788073,"Chef's Kitchen, Pool | The Taylor by Portoro",,,,,,,,,,,,13.0,69,False,30.31,-97.7135,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free residential garage on premises', 'Pool', 'TV', 'Dryer', 'Air conditioning', 'Bathtub', 'Patio or balcony']",3.0,3.0
1070914388253788073,"Chef's Kitchen, Pool | The Taylor by Portoro",16.0,24.0,24.0,22.0,21.0,27.0,21.0,0.0,0.0,15.0,19.0,31.0,60,False,30.31,-97.7135,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free residential garage on premises', 'Pool', 'TV', 'Dryer', 'Air conditioning', 'Bathtub', 'Patio or balcony']",3.0,3.0
1070962802333242705,Austin 4BR Townhome + Walk to West Campus,,,,,,,,,,,,0.0,59,False,30.2899,-97.7495,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free street parking', 'Shared pool - available all year', 'Pets allowed', 'TV', 'Elevator', 'Free washer – In unit', 'Dryer']",4.0,2.0
1070962802333242705,Austin 4BR Townhome + Walk to West Campus,0.0,16.0,2.0,19.0,14.0,12.0,10.0,15.0,10.0,11.0,13.0,4.0,88,False,30.2899,-97.7495,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free street parking', 'Shared pool - available all year', 'Pets allowed', 'TV', 'Elevator', 'Free washer – In unit', 'Dryer']",4.0,2.0
1071102787270451076,3BR modern city charmer with rooftop deck,,,,,,,,,,,,29.0,46,False,30.27696,-97.7124,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Hair dryer', 'Carbon monoxide alarm']",3.0,2.5
1071102787270451076,3BR modern city charmer with rooftop deck,27.0,24.0,24.0,25.0,24.0,9.0,24.0,2.0,3.0,0.0,0.0,0.0,76,False,30.27696,-97.7124,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Hair dryer', 'Carbon monoxide alarm']",3.0,2.5
1071492490071368650,Sunny Haven: Open Concept Living w/ Games Galore!,,,,,,,,,,,,0.0,64,False,30.43555,-97.67705,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', '65 inch HDTV with Roku', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Exterior security cameras on property']",3.0,2.0
