ID,Name,February,March,April,May,June,July,August,September,October,November,December,January,Scrape,Latitude,Longitude,isSuperHost,Amenities,Bedrooms,Bathrooms
22486720,Creative Industrial Loft with CoWorking,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,95.0,90.0,98.0,False,32.77462,-96.7818,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Exterior security cameras on property', 'Carbon monoxide alarm']",1.0,1.0
22504726,"Trendy, Charming Bungalow in Knox-Henderson",164.0,172.0,163.0,172.0,169.0,172.0,166.0,175.0,178.0,161.0,161.0,161.0,False,32.81892,-96.77819,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', 'TV with Netflix, Hulu, HBO Max, Disney+, Amazon Prime Video, DVD player', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Exterior security cameras on property']",2.0,1.0
22504726,"Trendy, Charming Bungalow in Knox-Henderson",161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0,153.0,151.0,135.0,False,32.81892,-96.77819,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', 'TV with Netflix, Hulu, HBO Max, Disney+, Amazon Prime Video, DVD player', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Exterior security cameras on property']",2.0,1.0
22515298,Inn Town Escape,,,,275.0,229.0,199.0,199.0,199.0,119.0,119.0,119.0,199.0,False,32.85156,-96.7413,True,"['Courtyard view', 'Garden view', 'Lake access', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Private outdoor pool - available all year, open 24 hours', 'Private hot tub', '42 inch HDTV with Roku']",0.0,1.0
22515298,Inn Town Escape,199.0,199.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,260.0,305.0,308.0,False,32.85156,-96.7413,True,"['Courtyard view', 'Garden view', 'Lake access', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Private outdoor pool - available all year, open 24 hours', 'Private hot tub', '42 inch HDTV with Roku']",0.0,1.0
22658453,Sparkling Oasis in the Heart of Dallas,,,,375.0,339.0,343.0,337.0,399.0,384.0,399.0,338.0,338.0,False,32.81132,-96.80878,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', 'TV with standard cable', 'Washer', 'Dryer', 'Air conditioning', 'Exterior security cameras on property']",3.0,3.0
22658453,Sparkling Oasis in the Heart of Dallas,338.0,338.0,338.0,338.0,338.0,338.0,338.0,338.0,338.0,324.0,342.0,312.0,False,32.81132,-96.80878,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', 'TV with standard cable', 'Washer', 'Dryer', 'Air conditioning', 'Exterior security cameras on property']",3.0,3.0
22789896,"Entire Duplex, Lowest Greenville, One block off strip",,181.0,168.0,163.0,163.0,135.0,135.0,154.0,200.0,200.0,200.0,200.0,False,32.81621,-96.77207,True,"['Kitchen', 'Fast wifi – 406 Mbps', 'Dedicated workspace', 'Free street parking', 'Pets allowed', '70 inch HDTV with Hulu, Netflix, HBO Max, Disney+, Amazon Prime Video, premium cable', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Exterior security cameras on property']",2.0,2.0
22789896,"Entire Duplex, Lowest Greenville, One block off strip",200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,207.0,194.0,145.0,False,32.81621,-96.77207,True,"['Kitchen', 'Fast wifi – 406 Mbps', 'Dedicated workspace', 'Free street parking', 'Pets allowed', '70 inch HDTV with Hulu, Netflix, HBO Max, Disney+, Amazon Prime Video, premium cable', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Exterior security cameras on property']",2.0,2.0
22817146,6 Bedrooms! Walkable Luxury Bishop Arts ★ Near All,,276.0,237.0,194.0,195.0,221.0,201.0,192.0,237.0,129.0,1140.0,987.0,False,32.755,-96.8269,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV with standard cable', 'Washer', 'Dryer', 'Air conditioning', 'Bathtub', 'Exterior security cameras on property']",6.0,3.0
22817146,6 Bedrooms! Walkable Luxury Bishop Arts ★ Near All,1635.0,1395.0,443.0,1050.0,1030.0,1119.0,904.0,1048.0,1046.0,282.0,226.0,219.0,False,32.755,-96.8269,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV with standard cable', 'Washer', 'Dryer', 'Air conditioning', 'Bathtub', 'Exterior security cameras on property']",6.0,3.0
22922509,Modern guesthouse with garage and private access,,143.0,144.0,144.0,142.0,145.0,142.0,145.0,133.0,133.0,133.0,135.0,False,32.8187,-96.77695,True,"['Garden view', 'Kitchen', 'Wifi', 'Free parking on premises', '60 inch HDTV with Amazon Prime Video, Hulu, Netflix, Roku, standard cable, premium cable', 'EV charger', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Exterior security cameras on property']",1.0,1.0
22922509,Modern guesthouse with garage and private access,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,137.0,148.0,142.0,False,32.8187,-96.77695,True,"['Garden view', 'Kitchen', 'Wifi', 'Free parking on premises', '60 inch HDTV with Amazon Prime Video, Hulu, Netflix, Roku, standard cable, premium cable', 'EV charger', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Exterior security cameras on property']",1.0,1.0
23166176,Luxury Suite in the Heart of Downtown,,,,,,,,,,,,999.0,False,32.78097,-96.79756,False,"['Kitchen', 'Wifi', 'Pool', 'Hot tub', 'TV', 'Elevator', 'Air conditioning', 'Bathtub', 'Hair dryer', 'Refrigerator']",2.0,2.0
23166176,Luxury Suite in the Heart of Downtown,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1009.0,1009.0,False,32.78097,-96.79756,False,"['Kitchen', 'Wifi', 'Pool', 'Hot tub', 'TV', 'Elevator', 'Air conditioning', 'Bathtub', 'Hair dryer', 'Refrigerator']",2.0,2.0
23170026,The Augustine I. Coachhouse  Apartment,,,82.0,82.0,83.0,82.0,80.0,81.0,80.0,79.0,57.0,57.0,False,32.81139,-96.81367,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Air conditioning', 'Private patio or balcony', 'Private backyard – Fully fenced', 'Hair dryer', 'Carbon monoxide alarm']",0.0,1.0
23170026,The Augustine I. Coachhouse  Apartment,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,72.0,88.0,184.0,False,32.81139,-96.81367,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Air conditioning', 'Private patio or balcony', 'Private backyard – Fully fenced', 'Hair dryer', 'Carbon monoxide alarm']",0.0,1.0
23359362,Explore Dallas from Light-Filled Townhouse ATT Fiber Internet,,199.0,190.0,195.0,199.0,192.0,190.0,192.0,202.0,214.0,214.0,214.0,False,32.80962,-96.77978,True,"['Kitchen', 'Fast wifi – 222 Mbps', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', '65 inch HDTV with Netflix, Disney+, HBO Max, Hulu, standard cable', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Exterior security cameras on property']",3.0,3.0
23359362,Explore Dallas from Light-Filled Townhouse ATT Fiber Internet,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,210.0,219.0,193.0,False,32.80962,-96.77978,True,"['Kitchen', 'Fast wifi – 222 Mbps', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', '65 inch HDTV with Netflix, Disney+, HBO Max, Hulu, standard cable', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Exterior security cameras on property']",3.0,3.0
23359498,"Open Concept Knox Henderson Townhouse, Easy Access to City",,192.0,200.0,199.0,204.0,195.0,194.0,198.0,206.0,225.0,225.0,225.0,False,32.8092,-96.78122,True,"['Kitchen', 'Fast wifi – 195 Mbps', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', '70 inch HDTV with standard cable, Netflix, Disney+, HBO Max, Hulu', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Exterior security cameras on property']",3.0,3.0
23359498,"Open Concept Knox Henderson Townhouse, Easy Access to City",225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,208.0,198.0,201.0,False,32.8092,-96.78122,True,"['Kitchen', 'Fast wifi – 195 Mbps', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', '70 inch HDTV with standard cable, Netflix, Disney+, HBO Max, Hulu', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Exterior security cameras on property']",3.0,3.0
23607909,"""tiny gallery"" Bishop Arts - Washer/Dryer; Cooktop",,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,False,32.74627,-96.82981,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Patio or balcony', 'Luggage dropoff allowed', 'Hair dryer']",1.0,1.0
23607909,"""tiny gallery"" Bishop Arts - Washer/Dryer; Cooktop",125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,129.0,143.0,False,32.74627,-96.82981,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Patio or balcony', 'Luggage dropoff allowed', 'Hair dryer']",1.0,1.0
23729795,Private!! GUEST HOME PET FRIENDLY!! one level,,,,163.0,165.0,165.0,163.0,167.0,150.0,150.0,150.0,150.0,False,32.81864,-96.7813,True,"['City skyline view', 'Garden view', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', '50 inch TV with Roku', 'Free washer – In unit', 'Exterior security cameras on property']",1.0,1.0
23729795,Private!! GUEST HOME PET FRIENDLY!! one level,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,261.0,173.0,184.0,False,32.81864,-96.7813,True,"['City skyline view', 'Garden view', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', '50 inch TV with Roku', 'Free washer – In unit', 'Exterior security cameras on property']",1.0,1.0
23807818,"Free Parking, Wi-Fi, Spacious M-Streets Urban Flat",,90.0,86.0,102.0,106.0,104.0,95.0,94.0,101.0,101.0,75.0,75.0,False,32.82412,-96.76332,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', 'HDTV with Hulu, Netflix, Roku', 'Paid washer – In building', 'Paid dryer – In building', 'Window AC unit', 'Bathtub']",1.0,1.0
23807818,"Free Parking, Wi-Fi, Spacious M-Streets Urban Flat",75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,71.0,93.0,94.0,False,32.82412,-96.76332,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', 'HDTV with Hulu, Netflix, Roku', 'Paid washer – In building', 'Paid dryer – In building', 'Window AC unit', 'Bathtub']",1.0,1.0
