ID,Name,February,March,April,May,June,July,August,September,October,November,December,January,Scrape,Latitude,Longitude,isSuperHost,Amenities,Bedrooms,Bathrooms
1090208931292473981,"Basketball, Bowling, Heated Pool | Private Resort!",0.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,412.0,451.0,708.0,False,,,,,,
1091843705141643835,"TSMC Casita—Private Yard, Garage, Comm Pool, W/D",,,,,,,,,,,,,False,,,,,1.0,1.0
1091843705141643835,"TSMC Casita—Private Yard, Garage, Comm Pool, W/D",195.0,195.0,195.0,195.0,195.0,195.0,185.0,185.0,185.0,185.0,182.0,158.0,False,,,,,1.0,1.0
1093630317825931824,"Beautiful Home In Tolleson, AZ",,,,,,,,,,,,,False,33.40896,-112.23671,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', 'TV', 'Washer', 'Dryer', 'AC - split type ductless system', 'Exterior security cameras on property']",3.0,2.0
1093630317825931824,"Beautiful Home In Tolleson, AZ",0.0,120.0,120.0,120.0,110.0,120.0,120.0,120.0,120.0,120.0,122.0,123.0,False,33.40896,-112.23671,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', 'TV', 'Washer', 'Dryer', 'AC - split type ductless system', 'Exterior security cameras on property']",3.0,2.0
1096608299492830355,Caddy Shack - Lux Pool A+ Golf Views Prime Spot!,,,,,,,,,,,,,False,33.611,-112.0767,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Private outdoor pool - available all year, open 24 hours, heated', 'Private hot tub - available all year, open 24 hours', 'TV', 'EV charger', 'Washer', 'Free dryer – In unit']",6.0,4.0
1096608299492830355,Caddy Shack - Lux Pool A+ Golf Views Prime Spot!,0.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,530.0,588.0,639.0,False,33.611,-112.0767,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Private outdoor pool - available all year, open 24 hours, heated', 'Private hot tub - available all year, open 24 hours', 'TV', 'EV charger', 'Washer', 'Free dryer – In unit']",6.0,4.0
1099421513961362851,"Rams vs Vikings MNF
State Farm Stdm Glndle 3Bd 2Ba",,,,,,,,,,,,,False,33.41576,-112.22681,True,"['Mountain view', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', 'TV', 'Free washer – In unit', 'Free dryer – In unit', 'Exterior security cameras on property']",3.0,2.0
1099421513961362851,"Rams vs Vikings MNF
State Farm Stdm Glndle 3Bd 2Ba",0.0,171.0,259.0,259.0,259.0,259.0,259.0,259.0,259.0,257.0,311.0,154.0,False,33.41576,-112.22681,True,"['Mountain view', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', 'TV', 'Free washer – In unit', 'Free dryer – In unit', 'Exterior security cameras on property']",3.0,2.0
1099685578541924606,Private sanctuary in phoenix,,,,,,,,,,,,,False,33.4964,-112.0169,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'Pets allowed', 'TV', 'Elevator', 'Paid washer – In building', 'Paid dryer – In building', 'Air conditioning', 'Carbon monoxide alarm']",1.0,1.0
1099685578541924606,Private sanctuary in phoenix,,,,,,,,0.0,89.0,114.0,88.0,96.0,False,33.4964,-112.0169,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'Pets allowed', 'TV', 'Elevator', 'Paid washer – In building', 'Paid dryer – In building', 'Air conditioning', 'Carbon monoxide alarm']",1.0,1.0
1100957474742376697,Arcadia Lite 1 Bedroom Condo,,,,,,,,,,,,,False,33.49781,-112.0021,False,"['Kitchen', 'Wifi', 'Free parking on premises', 'Shared outdoor pool - open specific hours', 'TV', 'Washer', 'Air conditioning', 'Carbon monoxide alarm', 'Smoke alarm']",1.0,1.0
1100957474742376697,Arcadia Lite 1 Bedroom Condo,0.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,86.0,113.0,210.0,False,33.49781,-112.0021,False,"['Kitchen', 'Wifi', 'Free parking on premises', 'Shared outdoor pool - open specific hours', 'TV', 'Washer', 'Air conditioning', 'Carbon monoxide alarm', 'Smoke alarm']",1.0,1.0
1101511625410454410,Apartment on Ranch,,,,,,,,,,,,,False,,,,,2.0,1.0
1101511625410454410,Apartment on Ranch,,0.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,120.0,285.0,122.0,False,,,,,2.0,1.0
1101547567054152885,Two Story Townhome in Arcadia ~ Pool & Fenced Yard,,,,,,,,,,,,,False,,,,,2.0,2.5
1101547567054152885,Two Story Townhome in Arcadia ~ Pool & Fenced Yard,,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,175.0,237.0,215.0,False,,,,,2.0,2.5
1101635151920415040,4BR | Dog-Friendly | Pool | Patio | Firepit,,,,,,,,,,,,,False,33.74594,-111.97994,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pool', 'Private hot tub', 'Pets allowed', 'TV', 'Washer', 'Dryer']",4.0,2.5
1101635151920415040,4BR | Dog-Friendly | Pool | Patio | Firepit,,0.0,248.0,256.0,248.0,257.0,287.0,292.0,291.0,188.0,695.0,391.0,False,33.74594,-111.97994,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pool', 'Private hot tub', 'Pets allowed', 'TV', 'Washer', 'Dryer']",4.0,2.5
1102899967344914517,"3Bd/2Ba, Quiet Cozy Retreat - Central Location",,,,,,,,,,,,,False,33.62417,-111.98694,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pool', 'Pets allowed', 'TV', 'Washer', 'Free dryer – In unit', 'Exterior security cameras on property']",3.0,2.0
1102899967344914517,"3Bd/2Ba, Quiet Cozy Retreat - Central Location",,,,,0.0,261.0,162.0,162.0,162.0,0.0,182.0,172.0,False,33.62417,-111.98694,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pool', 'Pets allowed', 'TV', 'Washer', 'Free dryer – In unit', 'Exterior security cameras on property']",3.0,2.0
1103735339098964920,Modern Glendale Home,,,,,,,,,,,,,False,33.70479,-112.14564,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'Pets allowed', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Exterior security cameras on property', 'Carbon monoxide alarm']",3.0,2.0
1103735339098964920,Modern Glendale Home,,0.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,234.0,196.0,231.0,False,33.70479,-112.14564,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'Pets allowed', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Exterior security cameras on property', 'Carbon monoxide alarm']",3.0,2.0
1106669584626299166,Luxurious 3BD House| Central PHX | Free Parking,,,,,,,,,,,,,False,33.52689,-112.10028,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free driveway parking on premises – 2 spaces', 'Pets allowed', '55 inch HDTV with Fire TV', 'Washer', 'Air conditioning', 'Exterior security cameras on property', 'Carbon monoxide alarm']",3.0,2.0
1106669584626299166,Luxurious 3BD House| Central PHX | Free Parking,,0.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,121.0,152.0,240.0,False,33.52689,-112.10028,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free driveway parking on premises – 2 spaces', 'Pets allowed', '55 inch HDTV with Fire TV', 'Washer', 'Air conditioning', 'Exterior security cameras on property', 'Carbon monoxide alarm']",3.0,2.0
1107567330871682345,"House in New River, Arizona",,,,,,,,,,,,,False,33.91085,-112.1475,False,"['Kitchen', 'Wifi', 'Free parking on premises', 'TV', 'Washer', 'Free dryer – In unit', 'Air conditioning', 'Bathtub', 'Indoor fireplace', 'Exterior security cameras on property']",3.0,2.0
