ID,Name,February,March,April,May,June,July,August,September,October,November,December,January,Avg. Occupany %,Scrape,Latitude,Longitude,isSuperHost,Amenities,Bedrooms,Bathrooms
13124378,Super clean spacious 2BR Nashville apt 5 Points!,,19.0,13.0,12.0,30.0,31.0,24.0,30.0,25.0,25.0,8.0,12.0,65,False,36.1803,-86.7493,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Bathtub', 'Exterior security cameras on property']",2.0,1.0
13124378,Super clean spacious 2BR Nashville apt 5 Points!,3.0,30.0,30.0,29.0,30.0,17.0,27.0,20.0,18.0,5.0,10.0,3.0,39,False,36.1803,-86.7493,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Bathtub', 'Exterior security cameras on property']",2.0,1.0
13130063,Up in the Treetops  *Private Pool*,,31.0,28.0,25.0,14.0,30.0,9.0,17.0,8.0,30.0,18.0,17.0,37,False,36.11405,-87.06767,True,"['Kitchen', 'Wifi – 33 Mbps', 'Dedicated workspace', 'Free parking on premises', 'Private outdoor pool - available seasonally', 'Pets allowed', '50 inch HDTV with Amazon Prime Video, Hulu, Netflix, Roku', 'Free washer – In unit', 'Free dryer – In unit', 'Exterior security cameras on property']",1.0,1.5
13130063,Up in the Treetops  *Private Pool*,2.0,2.0,23.0,16.0,9.0,18.0,2.0,12.0,2.0,6.0,11.0,1.0,49,False,36.11405,-87.06767,True,"['Kitchen', 'Wifi – 33 Mbps', 'Dedicated workspace', 'Free parking on premises', 'Private outdoor pool - available seasonally', 'Pets allowed', '50 inch HDTV with Amazon Prime Video, Hulu, Netflix, Roku', 'Free washer – In unit', 'Free dryer – In unit', 'Exterior security cameras on property']",1.0,1.5
13136382,"Couples Escape, Rare Private Rooftop, Blocks to Broadway.",,,,,13.0,5.0,6.0,17.0,20.0,3.0,4.0,5.0,69,False,36.1478,-86.7656,False,"['Kitchen', 'Wifi', 'Free parking on premises', 'TV with standard cable/satellite', 'Washing machine', 'Dryer', 'Air conditioning', 'Bath', 'Patio or balcony', 'Exterior security cameras on property']",1.0,1.0
13136382,"Couples Escape, Rare Private Rooftop, Blocks to Broadway.",6.0,20.0,15.0,27.0,20.0,8.0,18.0,2.0,17.0,0.0,3.0,0.0,52,False,36.1478,-86.7656,False,"['Kitchen', 'Wifi', 'Free parking on premises', 'TV with standard cable/satellite', 'Washing machine', 'Dryer', 'Air conditioning', 'Bath', 'Patio or balcony', 'Exterior security cameras on property']",1.0,1.0
13142265,Grand Ole Studio! Very Clean-Hi Speed Internet,,30.0,30.0,31.0,26.0,27.0,28.0,30.0,31.0,30.0,31.0,,43,False,36.22189,-86.68496,True,"['Fast wifi – 98 Mbps', 'Dedicated workspace', 'Free parking on premises', '32 inch HDTV with Roku', 'EV charger - level 2', 'AC - split type ductless system', 'Private patio or balcony', 'Luggage dropoff allowed', 'Hair dryer', 'Refrigerator']",1.0,1.0
13142265,Grand Ole Studio! Very Clean-Hi Speed Internet,,,,31.0,30.0,31.0,29.0,25.0,25.0,30.0,28.0,27.0,8,False,36.22189,-86.68496,True,"['Fast wifi – 98 Mbps', 'Dedicated workspace', 'Free parking on premises', '32 inch HDTV with Roku', 'EV charger - level 2', 'AC - split type ductless system', 'Private patio or balcony', 'Luggage dropoff allowed', 'Hair dryer', 'Refrigerator']",1.0,1.0
13153509,ParkView & pool access near Downtown Nashville,,14.0,21.0,26.0,22.0,19.0,16.0,28.0,19.0,10.0,5.0,6.0,51,False,36.1926,-86.6388,True,"['Garden view', 'Park view', 'Kitchen', 'Fast wifi – 164 Mbps', 'Dedicated workspace', 'Free parking on premises – 2 spaces', 'Shared outdoor pool - available seasonally, open specific hours, saltwater', '50 inch HDTV with Amazon Prime Video, Hulu, Netflix', 'Free washer – In unit', 'Exterior security cameras on property']",1.0,1.0
13153509,ParkView & pool access near Downtown Nashville,4.0,3.0,14.0,13.0,17.0,11.0,6.0,14.0,10.0,0.0,4.0,0.0,98,False,36.1926,-86.6388,True,"['Garden view', 'Park view', 'Kitchen', 'Fast wifi – 164 Mbps', 'Dedicated workspace', 'Free parking on premises – 2 spaces', 'Shared outdoor pool - available seasonally, open specific hours, saltwater', '50 inch HDTV with Amazon Prime Video, Hulu, Netflix', 'Free washer – In unit', 'Exterior security cameras on property']",1.0,1.0
