ID,Name,February,March,April,May,June,July,August,September,October,November,December,January,Avg. Occupany %,Scrape,Latitude,Longitude,isSuperHost,Amenities,Bedrooms,Bathrooms
1005401635637437805,BrickellRiver LOFT/parking & 12 min to South Beach,30.0,28.0,28.0,16.0,11.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,63,False,25.76804,-80.19212,True,"['River view', 'Bay view', 'Beach access – Beachfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free residential garage on premises – 1 space', 'Shared outdoor pool - available all year, open specific hours, infinity', 'Shared hot tub', 'Exterior security cameras on property']",1.0,1.5
10055942,Villa Colors Of South Beach.,0.0,0.0,0.0,0.0,,,,,19.0,25.0,29.0,31.0,78,False,25.78437,-80.14371,True,"['City skyline view', 'Courtyard view', 'Shared beach access', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Private pool - available all year, open 24 hours', 'Pets allowed', 'TV with standard cable']",5.0,5.0
1005702651365735073,Stylish Miami Home: 2 Mi to Intracoastal Waterway!,22.0,23.0,3.0,10.0,0.0,18.0,,,,,6.0,13.0,84,False,25.8202,-80.2095,False,"['Kitchen', 'Wifi', 'Free parking on premises', 'TV', 'Dryer', 'Air conditioning', 'Bathtub', 'Backyard', 'Indoor fireplace', 'Exterior security cameras on property']",3.0,2.0
1005833309368821988,Luxury  Ocean View  Apartment in downtown Miami,26.0,30.0,5.0,8.0,20.0,10.0,,,,,,21.0,51,False,,,,,1.0,1.0
1005895300675164937,"Lovely | 2BR, 10min Downtown.",16.0,21.0,15.0,17.0,9.0,8.0,2.0,3.0,,,,,93,False,25.77138,-80.21365,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'TV', 'Air conditioning', 'Hair dryer', 'Refrigerator', 'Microwave', 'Exterior security cameras on property', 'Carbon monoxide alarm']",2.0,1.0
1006171965970945656,Modern villa in Design District !,11.0,19.0,30.0,30.0,30.0,30.0,30.0,23.0,10.0,17.0,,,75,False,25.81494,-80.19987,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Private hot tub – available all year, open 24 hours', 'Pets allowed', '55-inch HDTV with Amazon Prime Video, Hulu, Netflix, Roku', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning']",4.0,2.0
1006393405313703317,Tranquil Home w/Patio+Laundry+Driveway,,30.0,27.0,31.0,29.0,0.0,30.0,31.0,0.0,25.0,27.0,0.0,37,False,25.7829,-80.2357,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', '55 inch HDTV with Fire TV', 'Washer', 'Dryer', 'Air conditioning', 'Exterior security cameras on property']",1.0,1.0
1006703779284554790,Ocean View Luxury Studio 30th Floor in Brickell,,,,20.0,31.0,27.0,29.0,31.0,26.0,19.0,2.0,0.0,67,False,25.776965600066344,-80.19085376460757,False,"['City skyline view', 'Bay view', 'Beach access – Beachfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Pool', 'Hot tub', 'Pets allowed', 'TV']",0.0,1.0
10068675,Villa Diamond in South Beach.,11.0,5.0,2.0,20.0,11.0,23.0,19.0,23.0,18.0,25.0,22.0,9.0,58,False,25.7855,-80.1424,True,"['City skyline view', 'Shared beach access', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Private hot tub - available all year', 'Pets allowed', 'HDTV with standard cable', 'Free washer – In building']",5.0,4.0
1007412425701952180,"Private & Centrally located, parking, laundry",,,4.0,19.0,11.0,20.0,26.0,23.0,21.0,30.0,27.0,20.0,50,False,25.806313810727133,-80.19760358686031,False,"['Courtyard view', 'Shared beach access', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', 'TV', 'Free washer – In unit', 'Free dryer – In unit']",1.0,1.0
1007441885091356605,"2 Guest, 5 minutes to everything in Miami",,,,,18.0,28.0,16.0,17.0,17.0,24.0,25.0,28.0,85,False,25.79072,-80.22704,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'Pets allowed', '48 inch HDTV with Amazon Prime Video, Apple TV, Disney+, HBO Max, Hulu, Netflix, Roku', 'Washer', 'Free dryer – In building', 'Central air conditioning', 'Luggage dropoff allowed', 'Exterior security cameras on property']",0.0,1.0
1007441885091356605,"2 Guest, 5 minutes to everything in Miami",30.0,25.0,,,,,9.0,22.0,25.0,20.0,3.0,20.0,65,False,25.79072,-80.22704,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'Pets allowed', '48 inch HDTV with Amazon Prime Video, Apple TV, Disney+, HBO Max, Hulu, Netflix, Roku', 'Washer', 'Free dryer – In building', 'Central air conditioning', 'Luggage dropoff allowed', 'Exterior security cameras on property']",0.0,1.0
1008112455537310863,Lovely place in Miami w/ Patio&Parking,23.0,29.0,,,,8.0,11.0,27.0,29.0,27.0,21.0,28.0,96,False,25.8335,-80.186,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', 'TV', 'Washer', 'Free dryer – In unit', 'Carbon monoxide alarm', 'Smoke alarm']",2.0,1.0
1008133371616234453,Beautiful one bedroom SOFI,22.0,0.0,,,,,25.0,27.0,27.0,27.0,0.0,16.0,51,False,,,,,1.0,1.0
1008160632677333645,Private cozy Studio,0.0,0.0,,,,,,16.0,30.0,30.0,30.0,26.0,67,False,,,,,1.0,1.0
1008167439641606033,Hot Deal*Luxury*Pool*SPA*Brickell*Miami*5*Service,23.0,15.0,19.0,21.0,,,,22.0,24.0,30.0,28.0,30.0,78,False,25.760688462916896,-80.19071366741903,True,"['Bay view', 'City skyline view', 'Kitchen', 'Wifi', 'Free parking on premises', 'Shared outdoor pool - available all year, heated', 'Shared hot tub - available all year, open specific hours', 'Shared sauna', '60 inch HDTV with standard cable', 'Carbon monoxide alarm']",1.0,1.0
1008242119920722179,The Grove Retreat 3Beds 3Baths. Amazing Location.,28.0,29.0,27.0,26.0,28.0,22.0,,,,,16.0,25.0,69,False,25.7465,-80.2226,True,"['Garden view', 'Kitchen', 'Wifi', 'Free driveway parking on premises – 4 spaces', 'Private pool - available all year, open 24 hours, heated', '65 inch TV with Fire TV', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Exterior security cameras on property']",3.0,3.0
1008538599455859557,Miami Charm: Close to Wynwood,30.0,30.0,29.0,26.0,25.0,23.0,23.0,13.0,,,,,81,False,25.82763912235589,-80.20254579180559,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Washer', 'Free dryer – In unit', 'Air conditioning', 'Bathtub', 'Exterior security cameras on property']",3.0,2.0
1008930925671486291,Modern 1 Bedroom Apartment Brickell/Downtown Miami,,29.0,29.0,31.0,11.0,28.0,0.0,0.0,0.0,0.0,17.0,,84,False,25.76566,-80.20907,False,"['City skyline view', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free street parking', 'TV', 'Paid washer – In building', 'Paid dryer – In building', 'Air conditioning', 'Exterior security cameras on property']",1.0,1.0
1009335228115719569,Villa w/Pool in Design District,,,4.0,11.0,19.0,30.0,30.0,25.0,19.0,20.0,17.0,0.0,88,False,,,,,,
1009335228115719569,Villa w/Pool in Design District,30.0,,,,,0.0,20.0,25.0,26.0,16.0,0.0,0.0,95,False,,,,,,
1009489419603433961,"Hot Tub, Billiards, Sauna, Gym, PingPong 6Bed/4Ba",16.0,0.0,0.0,,,,,16.0,20.0,30.0,30.0,28.0,89,False,,,,,,
1009525747644466260,"Large unit in the Upper East Side, Free Parking",30.0,18.0,0.0,0.0,8.0,,,,,21.0,28.0,25.0,85,False,25.8492,-80.1738,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', 'TV', 'Free washer – In unit', 'Free dryer – In unit', 'Exterior security cameras on property', 'Carbon monoxide alarm']",1.0,1.0
1009644075825634181,Welcome to Miami's Casa Bella!,29.0,25.0,28.0,22.0,19.0,26.0,15.0,,,,,12.0,82,False,25.81414026422621,-80.20416435986593,True,"['Garden view', 'Kitchen', 'Fast wifi – 338 Mbps', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Exterior security cameras on property']",3.0,2.0
1010098067293052447,Pool | HotTub | Grill | Basketball | Nespresso,21.0,30.0,30.0,30.0,30.0,27.0,26.0,21.0,11.0,,,,66,False,,,,,5.0,3.0
1010290062716103354,Modern 2 Bed 2 Bath Apt in Brickell,,,15.0,19.0,21.0,3.0,15.0,13.0,0.0,,,,74,False,,,,,2.0,2.0
1010461963012115305,Picasso Dream Penthouse Miami Worldcenter,27.0,21.0,20.0,30.0,30.0,29.0,30.0,30.0,27.0,24.0,13.0,,75,False,25.777297911565896,-80.19059996006997,True,"['Bay view', 'Courtyard view', 'Shared beach access', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free on-street parking', 'Shared outdoor pool – available all year, open specific hours, olympic-sized, heated, infinity', 'TV', 'Lift']",2.0,2.0
1010613480108232396,Junior Suite,,,,,,0.0,29.0,26.0,16.0,0.0,3.0,,77,False,25.76557,-80.19213,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Pool', 'TV with standard cable', 'Elevator', 'Washer', 'Dryer', 'Air conditioning', 'Patio or balcony']",1.0,1.0
1010619858107223900,Three Bedroom Suite,,,,,,28.0,31.0,2.0,5.0,0.0,12.0,,72,False,25.76703920772397,-80.19336018011789,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Pool', 'TV with standard cable', 'Elevator', 'Washer', 'Dryer', 'Air conditioning', 'Patio or balcony']",3.0,3.0
1010761667593034211,Peaceful MIMO Guest Cottage!,,,,12.0,30.0,30.0,19.0,0.0,0.0,0.0,0.0,0.0,61,False,,,,,0.0,1.0
1010761667593034211,Peaceful MIMO Guest Cottage!,0.0,,,,3.0,14.0,16.0,30.0,30.0,15.0,15.0,0.0,84,False,,,,,0.0,1.0
1010799742038572078,Condo with Panoramic City Views in Brickell,0.0,3.0,11.0,,,,,,22.0,26.0,31.0,28.0,83,False,25.7618,-80.1899,False,"['Waterfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pool', 'Hot tub', 'TV', 'Elevator', 'Carbon monoxide alarm']",1.0,1.0
1010867323780927991,"Miami Brickell Downtown near bayside, parking",30.0,16.0,27.0,25.0,0.0,16.0,,,,26.0,28.0,29.0,73,False,25.77274245982577,-80.18989533963205,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pool', 'Shared sauna', 'TV', 'Washer', 'Dryer –\xa0In unit', 'Air conditioning']",1.0,1.0
1010897611520878865,8 PPL |Top Location |Free Parking | 5 min Airport,29.0,31.0,28.0,27.0,26.0,20.0,,,,,21.0,20.0,87,False,25.77054105873928,-80.28990552455734,True,"['Kitchen', 'Fast wifi – 660 Mbps', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', '50 inch HDTV', 'Central air conditioning', 'Luggage dropoff allowed', 'Crib - available upon request', 'Exterior security cameras on property']",2.0,1.0
1010978132970473266,Luxe Home/Jacuzzi/Golf,21.0,22.0,7.0,9.0,16.0,11.0,20.0,6.0,,26.0,30.0,30.0,63,False,25.82003,-80.20816,False,"['Golf course view', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Private hot tub', 'Pets allowed', 'TV', 'Free washer – In unit', 'Exterior security cameras on property']",3.0,2.0
1011108478444875368,Private HOT TUB + Washer & Dryer in Unit,30.0,30.0,30.0,30.0,30.0,25.0,22.0,15.0,,,,,70,False,25.82649,-80.2214,False,"['Kitchen', 'Fast wifi – 82 Mbps', 'Free parking on premises', 'Private hot tub', 'HDTV with Disney+, Netflix', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Window AC unit', 'Exterior security cameras on property']",1.0,1.0
1011317659586955529,Modern2BR apt in full amenity brand new Miami bldg,,3.0,22.0,23.0,6.0,0.0,0.0,9.0,,,,,94,False,,,,,2.0,1.5
1011710526535594467,Coconut Grove Private House in Nature,24.0,0.0,28.0,30.0,28.0,28.0,24.0,0.0,30.0,25.0,,,92,False,25.73221,-80.2419,False,"['Courtyard view', 'Garden view', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', 'TV', 'Washer', 'Exterior security cameras on property']",1.0,1.0
1011721824603938211,"Luna, Nueva, central & cozy",,,,17.0,20.0,25.0,4.0,5.0,13.0,11.0,22.0,1.0,65,False,25.7661,-80.2475,True,"['Wifi', 'Dedicated workspace', 'Free parking on premises', 'HDTV with Netflix', 'AC - split type ductless system', 'Hair dryer', 'Refrigerator', 'Microwave', 'Exterior security cameras on property']",1.0,1.0
1011874747767482959,"Relax in style! Mag Mile. Billiards, Pool and more",,,,,28.0,28.0,13.0,31.0,14.0,18.0,15.0,4.0,95,False,25.7485,-80.2473,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free street parking', 'Private outdoor pool - available all year, heated, saltwater', 'TV', 'Free washer – In unit', 'Free dryer – In unit', 'Exterior security cameras on property', 'Carbon monoxide alarm']",4.0,4.0
1011874747767482959,"Great Fall Rates:Relax; Mag Mile. Billiards, Pool",19.0,3.0,,,,,11.0,28.0,29.0,31.0,28.0,26.0,87,False,25.7485,-80.2473,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free street parking', 'Private outdoor pool - available all year, heated, saltwater', 'TV', 'Free washer – In unit', 'Free dryer – In unit', 'Exterior security cameras on property', 'Carbon monoxide alarm']",4.0,4.0
1012615031296592117,2BR NEW Condo in Heart of Brickell,28.0,19.0,28.0,15.0,,,,3.0,12.0,19.0,30.0,30.0,67,False,25.7656,-80.1982,True,"['City skyline view', 'Kitchen', 'Wifi', 'Free parking on premises', 'Shared outdoor pool - available all year, open specific hours', 'Sauna', '55 inch HDTV with standard cable', 'Elevator', 'EV charger - level 2', 'Free washer – In unit']",2.0,2.0
1012912996149462239,Pool | Maximalism | King Bed | Central | Lux,16.0,18.0,30.0,30.0,24.0,12.0,,,,,9.0,24.0,48,False,25.823,-80.2026,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Private outdoor pool - available all year, open 24 hours', 'Pets allowed', 'TV with standard cable', 'Free washer – In unit', 'Free dryer – In unit', 'Exterior security cameras on property']",4.0,3.0
1013111059452562553,Brickell on The River Duplex 2BR,30.0,28.0,11.0,15.0,0.0,0.0,0.0,0.0,,,,,86,False,,,,,2.0,2.0
1013193420232133531,Memorable Vacation in Miami Design District,15.0,14.0,20.0,24.0,22.0,16.0,27.0,18.0,31.0,30.0,31.0,,93,False,,,,,4.0,2.0
10133064,Coconut Grove 1 Bedroom Apt *2 blocks to CocoWalk!,,,,,,,19.0,7.0,,,,,69,False,,,,,1.0,1.0
1013728391034640994,Luxury 2BD PH | Icon Brickell | W Hotel |Amenities,,,0.0,0.0,0.0,30.0,10.0,6.0,20.0,0.0,0.0,,95,False,25.767666444272457,-80.18983557077014,True,"['Bay view', 'Marina view', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Shared indoor pool - available all year, open specific hours', 'Shared hot tub', 'Exterior security cameras on property', 'Carbon monoxide alarm', 'Smoke alarm']",2.0,2.0
1013729950804399893,"Downtown Stay w/Gym, Pool, Cafe & Cowork Lounge!",,,,10.0,16.0,30.0,29.0,27.0,30.0,30.0,22.0,14.0,62,False,25.7765,-80.1897,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Shared outdoor pool - heated', 'Shared hot tub', 'TV', 'Elevator', 'Free washer – In unit', 'Exterior security cameras on property', 'Carbon monoxide alarm']",1.0,1.0
