ID,January,February,March,April,May,June,July,August,September,October,November,December,Scrape,Latitude,Longitude,isSuperHost,Amenities,Bedrooms,Bathrooms
48501104,130.0,385.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,110.0,110.0,118.0,False,,,,,4.0,2.0
48579404,95.0,133.0,135.0,,,,135.0,135.0,135.0,105.0,105.0,104.0,False,,,,,4.0,2.0
48606417,52.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62.0,False,,,,,1.0,1.0
48611604,129.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,118.0,False,28.06171,-82.43036,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Air conditioning', 'Hair dryer', 'Fridge', 'Microwave', 'Long-term stays allowed']",0.0,1.0
48611942,388.0,119.0,340.0,313.0,335.0,355.0,345.0,357.0,395.0,408.0,389.0,388.0,False,,,,,,
48626163,75.0,80.0,90.0,90.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,False,28.02863,-82.49459,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', '40 inch HDTV with Netflix', 'Central air conditioning', 'Private patio or balcony', 'Backyard - Fully fenced', 'Exterior security cameras on property']",1.0,1.0
48641978,100.0,100.0,98.0,89.0,89.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,False,27.96721,-82.46607,True,"['Park view', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', '50 inch HDTV with Roku', 'Free washer – In unit', 'Free dryer – In unit', 'Window AC unit']",1.0,1.0
48648814,150.0,81.0,73.0,72.0,73.0,125.0,125.0,150.0,150.0,150.0,150.0,150.0,False,28.02664,-82.44532,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free driveway parking on premises', '60 inch TV with Roku', 'Free washer – In building', 'Free dryer – In building', 'AC - split type ductless system', 'Shared patio or balcony', 'Exterior security cameras on property']",1.0,1.0
48672664,125.0,149.0,145.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,False,27.88001,-82.49565,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Washer', 'Free dryer – In building', 'Central air conditioning', 'Exterior security cameras on property', 'Carbon monoxide alarm']",3.0,2.0
48679111,65.0,85.0,72.0,74.0,71.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,False,,,,,1.0,1.0
48696140,120.0,103.0,94.0,85.0,85.0,88.0,120.0,120.0,120.0,120.0,120.0,120.0,False,,,,,2.0,1.5
48719323,95.0,85.0,85.0,85.0,85.0,85.0,85.0,,95.0,95.0,95.0,95.0,False,27.97459,-82.45589,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', 'TV', 'Air conditioning', 'Backyard', 'Exterior security cameras on property', 'Carbon monoxide alarm']",1.0,1.0
48731029,135.0,135.0,135.0,135.0,144.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,False,27.96771,-82.45515,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Patio or balcony', 'Shared backyard']",2.0,1.0
48738950,55.0,61.0,57.0,54.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,False,27.98901,-82.55187,True,"['Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Air conditioning', 'Private back garden – Fully fenced', 'Luggage drop-off allowed', 'Hair dryer', 'Fridge', 'Exterior security cameras on property']",1.0,1.0
48750677,535.0,90.0,90.0,365.0,371.0,413.0,415.5,535.0,535.0,535.0,535.0,535.0,False,27.96237,-82.45763,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Washer', 'Free dryer – In unit', 'Air conditioning', 'Bathtub', 'Carbon monoxide alarm']",0.0,1.0
