ID,January,February,March,April,May,June,July,August,September,October,November,December,Avg. Occupany %,Scrape,Latitude,Longitude,isSuperHost,Amenities,Bedrooms,Bathrooms
27832616,10.5,29.0,30.0,26.0,26.0,26.0,27.0,22.0,17.5,5.5,13.0,15.0,69.0,False,29.55871,-98.33329,False,"['Kitchen', 'Wifi', 'Free parking on premises', 'Private hot tub', 'Pets allowed', 'TV with DVD player', 'Washer', 'Dryer', 'Central air conditioning', 'Exterior security cameras on property']",4.0,2.5
27928481,1.5,23.0,25.0,0.0,12.0,1.5,4.5,1.5,0.0,0.0,0.0,18.5,69.5,False,29.6352,-98.50835,True,"['Mountain view', 'Valley view', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Shared pool - available seasonally', 'TV', 'Washer', 'Carbon monoxide alarm']",4.0,3.0
27992849,31.0,29.0,31.0,30.0,31.0,30.0,31.0,31.0,25.0,14.0,7.5,28.0,53.5,False,29.67666,-98.5185,False,"['Kitchen', 'Wifi', 'Free parking on premises', 'Pool', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Bathtub', 'Patio or balcony']",4.0,3.5
28053765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,31.5,False,29.58372,-98.67709,True,"['City skyline view', 'Park view', 'Kitchen', 'Fast wifi – 368 Mbps', 'Dedicated workspace', 'Free carport on premises – 4 spaces', 'Private pool', 'Private hot tub', '65 inch HDTV with Amazon Prime Video, Apple TV, Disney+, HBO Max, Hulu, Netflix', 'Exterior security cameras on property']",6.0,5.0
28084299,15.5,15.0,22.0,15.5,23.5,24.5,27.0,13.5,11.0,7.0,9.5,18.5,51.0,False,29.49451,-98.32242,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Shared outdoor pool - available seasonally, open specific hours, lap pool', 'Private hot tub - available all year, open 24 hours', 'TV with standard cable', 'Washer', 'Dryer', 'Carbon monoxide alarm']",4.0,2.5
28121071,19.0,29.0,26.0,26.5,27.5,27.5,24.5,27.0,26.5,28.0,26.5,19.5,30.5,False,29.54072,-98.53678,True,"['Garden view', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV with standard cable', 'Free washer – In building', 'Free dryer – In building', 'AC - split type ductless system', 'Private patio or balcony', 'Exterior security cameras on property']",1.0,1.0
28129451,6.0,18.0,20.5,24.0,25.5,28.0,30.0,30.0,25.0,20.5,19.0,10.5,59.0,False,29.42997,-98.46725,True,"['Kitchen', 'Wifi – 46 Mbps', 'Dedicated workspace', 'Free parking on premises', 'Private outdoor pool - available all year', '55 inch HDTV with Roku', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Exterior security cameras on property']",1.0,1.0
28147409,11.0,25.0,30.0,27.5,27.0,28.0,28.0,31.0,28.0,26.5,26.5,25.0,45.0,False,29.57572,-98.51041,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Private outdoor pool - heated', 'Private hot tub', 'Pets allowed', '48 inch HDTV with standard cable', 'Free washer – In unit', 'Free dryer – In unit']",4.0,2.0
28157829,0.0,16.0,20.0,4.0,16.0,4.0,23.5,7.0,2.0,11.0,7.5,6.0,49.5,False,29.42889,-98.50979,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'TV', 'Air conditioning', 'Hair dryer', 'Refrigerator', 'Microwave']",2.0,1.0
28158331,0.0,29.0,31.0,27.5,17.5,27.0,27.5,24.0,15.0,15.5,15.0,15.5,50.5,False,,,,,1.0,1.0
