ID,January,February,March,April,May,June,July,August,September,October,November,December,Avg. Occupany %,Scrape,Latitude,Longitude,isSuperHost,Amenities,Bedrooms,Bathrooms
34167578,31.0,9.0,3.0,30.0,17.0,2.0,0.0,21.0,28.0,30.0,30.0,18.0,38.0,False,35.35966,-80.79183,True,"['Garden view', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', '65 inch HDTV', 'EV charger - level 2', 'Free washer – In unit', 'Exterior security cameras on property']",5.0,2.5
34169626,10.0,30.0,13.0,30.0,31.0,31.0,29.0,31.0,30.0,21.0,21.0,22.0,60.0,False,35.06341,-80.86095,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking garage on premises – 2 spaces', 'Pets allowed', '65 inch HDTV with Amazon Prime Video, Disney+, HBO Max, Hulu, Netflix', 'Free washer – In unit', 'Dryer', 'Central air conditioning', 'Exterior security cameras on property']",3.0,2.0
34209934,28.0,6.0,9.0,13.0,19.0,9.0,29.0,28.0,29.0,30.0,29.0,13.0,67.0,False,35.09127,-80.84203,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pool', 'Private hot tub - available all year, open 24 hours', 'Pets allowed', 'TV with standard cable', 'Washer', 'Dryer']",3.0,3.0
34229257,4.0,19.0,12.0,30.0,31.0,4.0,5.0,13.0,25.0,16.0,6.0,0.0,38.0,False,35.27457,-80.79523,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'Pets allowed', 'TV with standard cable', 'Washer', 'Dryer', 'Air conditioning', 'Bathtub', 'Exterior security cameras on property']",3.0,2.5
34391574,16.0,0.0,5.0,21.0,14.0,16.0,13.0,20.0,17.0,28.0,27.0,18.0,48.0,False,35.23815,-80.87859,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Bathtub', 'Private backyard – Not fully fenced']",2.0,1.0
34409241,12.0,14.0,17.0,30.0,31.0,16.0,21.0,25.0,16.0,20.0,22.0,14.0,54.0,False,35.2215,-80.82616,True,"['Kitchen', 'Fast wifi – 226 Mbps', 'Free parking on premises – 3 spaces', 'HDTV with Amazon Prime Video, Roku', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Bathtub', 'Private patio or balcony', 'Exterior security cameras on property']",2.0,1.5
34507427,26.0,19.0,14.0,20.0,22.0,14.0,11.0,21.0,14.0,22.0,27.0,24.0,85.0,False,35.06939,-80.85813,True,"['Garden view', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free driveway parking on premises – 5 spaces', 'Pets allowed', '50 inch HDTV with Roku', 'Free washer – In unit', 'Free dryer – In unit', 'Exterior security cameras on property']",4.0,3.0
34645776,0.0,16.0,17.0,31.0,,,,,,21.0,1.0,0.0,64.0,False,35.08873,-80.85407,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'Pool', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Patio or balcony', 'Backyard']",1.0,1.0
34808231,21.0,1.5,23.0,26.0,31.0,27.0,30.5,28.0,28.0,20.0,26.0,29.5,53.5,False,35.26789,-80.86354,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Exterior security cameras on property']",3.0,1.0
34814538,30.0,13.0,15.0,27.0,19.0,,,,,18.0,6.0,14.0,91.0,False,35.37321,-80.77761,False,"['Kitchen', 'Wifi', 'Free parking on premises', '65 inch HDTV with Roku, standard cable, Netflix, Disney+', 'EV charger - level 2, tesla only', 'Paid washer – In unit', 'Free dryer – In unit', 'AC - split type ductless system', 'Bathtub', 'Exterior security cameras on property']",1.0,1.0
34815252,30.5,21.0,16.5,1.0,0.0,11.0,13.0,0.0,30.0,30.0,31.0,30.5,58.5,False,,,,,2.0,1.0
34969635,27.0,31.0,27.0,22.0,26.0,16.0,18.0,16.0,27.0,18.0,16.0,26.0,55.0,False,35.27457,-80.7967,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'Pets allowed', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Bathtub', 'Exterior security cameras on property']",4.0,3.5
35054429,30.0,23.0,25.0,26.0,20.0,18.0,17.0,30.0,31.0,31.0,29.0,30.0,85.0,False,35.22146,-80.824,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Bathtub', 'Patio or balcony']",4.0,2.0
35065270,14.0,30.0,18.0,31.0,31.0,24.0,9.0,9.0,,,23.0,26.0,67.0,False,35.23427,-80.8394,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', '60 inch HDTV with Netflix, Roku, standard cable', 'Elevator', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Exterior security cameras on property']",1.0,1.0
35126621,15.5,26.0,22.5,30.5,29.5,29.5,27.5,25.5,12.5,12.5,25.5,14.0,65.0,False,,,,,4.0,2.0
35156980,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,31.0,71.0,False,35.24119,-80.86354,False,"['Kitchen', 'Wifi', 'Free parking on premises', 'Pets allowed', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Patio or balcony', 'Hair dryer']",2.0,1.0
35186286,17.0,17.0,15.0,12.0,25.0,31.0,24.0,8.0,31.0,22.0,15.0,27.0,57.0,False,35.24148,-80.84347,False,"['Kitchen', 'Fast wifi – 388 Mbps', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', 'TV', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Exterior security cameras on property']",4.0,3.0
35231281,25.0,19.0,18.0,17.0,19.0,11.0,11.0,12.0,10.0,19.0,10.0,19.0,70.0,False,35.2335,-80.80011,False,"['Courtyard view', 'Kitchen', 'Wifi', 'Free parking on premises', 'Pets allowed', '70 inch TV', 'AC - split type ductless system', 'Private patio or balcony', 'Private backyard – Fully fenced', 'Indoor fireplace: gas']",1.0,1.0
