ID,January,February,March,April,May,June,July,August,September,October,November,December,Avg. Occupany %,Scrape,Latitude,Longitude,isSuperHost,Amenities,Bedrooms,Bathrooms
1128169747972719774,,,18.0,22.0,22.0,18.0,23.0,17.0,19.0,20.0,16.0,23.0,54.0,False,33.7626,-84.3879,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'TV', 'Elevator', 'Washer', 'Paid dryer – In building', 'Air conditioning', 'Refrigerator', 'Exterior security cameras on property']",1.0,1.0
1128375804965793180,,,11.0,30.0,27.0,28.0,24.0,7.0,0.0,7.0,18.0,6.0,60.5,False,33.78205515369822,-84.38838333869974,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Pool', 'Sauna', 'Pets allowed', 'TV with standard cable', 'Elevator', 'EV charger', 'Washer']",2.0,2.0
1128432567247915241,,,19.0,25.0,0.0,0.0,22.0,18.0,0.0,1.0,0.0,0.0,74.5,False,33.85007069227373,-84.36632731694664,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'Pool', 'Pets allowed', 'TV', 'Washer', 'Air conditioning', 'Refrigerator', 'Microwave']",0.0,1.0
1128554890804286981,2.0,,,19.0,24.0,10.0,25.0,13.0,4.0,4.0,2.0,12.0,53.0,False,33.7429,-84.4286,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'Pets allowed', 'TV', 'Washer', 'Free dryer – In unit', 'Air conditioning', 'Bathtub', 'Exterior security cameras on property']",3.0,2.0
1129074553811380921,6.0,,,2.0,10.0,13.0,5.0,10.0,5.0,9.0,14.0,15.0,70.5,False,33.85979,-84.38333,False,"['Kitchen', 'Wifi', 'Free parking on premises', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Bathtub', 'Patio or balcony', 'Backyard']",2.0,2.0
1129078346494844400,6.0,,,3.0,9.0,10.0,2.0,8.0,5.0,10.0,14.0,14.0,74.0,False,33.86185,-84.38339,False,"['Kitchen', 'Wifi', 'Free parking on premises', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Bathtub', 'Patio or balcony', 'Backyard']",1.0,2.0
1130408286117851638,12.0,,,11.0,29.0,30.0,17.0,27.0,18.0,18.0,12.0,18.0,49.5,False,33.76656712006822,-84.37839176342567,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pool', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Carbon monoxide alarm']",1.0,1.0
1130700426570017530,0.0,,,11.0,28.0,17.0,5.0,22.0,14.0,0.0,3.0,0.0,37.0,False,,,,,2.0,2.0
1131069017018851671,0.0,,,26.0,29.0,30.0,13.0,25.0,12.0,1.0,16.0,13.0,70.0,False,,,,,1.0,1.0
1131136599144723498,12.0,,,8.0,12.0,13.0,0.0,21.0,24.0,4.0,9.0,20.0,62.0,False,33.77989946174596,-84.38530914127844,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Elevator', 'Washer', 'Dryer', 'Air conditioning', 'Bathtub']",1.0,1.0
1131267725113212467,8.0,,,0.0,10.0,22.0,13.0,29.0,23.0,16.0,18.0,19.0,65.5,False,33.75022,-84.40287,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Lift', 'Washing machine', 'Dryer – In unit', 'Air conditioning', 'Bath']",1.0,1.0
1131966927159390375,0.0,,,17.0,31.0,0.0,22.0,30.0,30.0,16.0,6.0,19.0,80.0,False,33.69977,-84.43427,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'TV', 'Washer', 'Free dryer – In unit', 'Central air conditioning', 'Bathtub', 'Hair dryer', 'Exterior security cameras on property']",2.0,1.0
1132030448970682166,8.0,,,9.0,25.0,27.0,19.0,27.0,26.0,10.0,8.0,23.0,72.0,False,33.70460319648748,-84.38280526934977,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Air conditioning', 'Private patio or balcony', 'Indoor fireplace', 'Refrigerator', 'Exterior security cameras on property']",3.0,2.0
1132138973869581338,25.0,,,18.0,25.0,24.0,28.0,23.0,18.0,23.0,22.0,21.0,82.0,False,33.74947,-84.40255,False,"['City skyline view', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises – 1 space', 'TV', 'Washer', 'Free dryer', 'Air conditioning', 'Exterior security cameras on property']",1.0,1.0
1132667664285349434,1.0,,,7.0,16.0,27.0,28.0,0.0,0.0,0.0,0.0,0.0,39.5,False,33.7887,-84.4219,False,"['Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Washing machine', 'Air conditioning', 'Bath', 'Firepit', 'Fridge', 'Microwave']",1.0,1.0
1132929189654905410,11.0,,,,27.0,14.0,13.0,26.0,16.0,13.0,5.0,14.0,68.5,False,33.76356,-84.37117,True,"['Kitchen', 'Wifi', 'Free residential garage on premises', 'TV', 'EV charger', 'Washer', 'Free dryer – In unit', 'Air conditioning', 'Bathtub', 'Exterior security cameras on property']",3.0,3.0
1133268252291621298,6.0,,,18.0,25.0,20.0,0.0,0.0,15.0,0.0,7.0,16.0,72.5,False,33.7813626648791,-84.38837718544544,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Pool', 'Sauna', 'Pets allowed', 'Elevator', 'EV charger', 'Washer', 'Dryer']",1.0,1.0
1133301924338836000,0.0,,,19.0,28.0,0.0,12.0,30.0,14.0,8.0,16.0,0.0,72.5,False,33.7399,-84.3421,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free carport on premises – 1 space', 'Pets allowed', '70 inch HDTV', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Exterior security cameras on property']",2.0,1.0
1133309653790100131,31.0,,,5.0,31.0,28.0,19.0,24.0,20.0,9.0,8.0,23.0,58.0,False,,,,,,
1133468989106381349,0.0,,,5.0,4.0,4.0,17.0,3.0,9.0,9.0,7.0,12.0,70.5,False,33.752197554254224,-84.30117131723158,False,"['Kitchen', 'Wifi', 'Free parking on premises', 'Pets allowed', 'TV', 'Air conditioning', 'Patio or balcony', 'Backyard', 'Hair dryer', 'Fire pit']",1.0,1.0
1133570594388459878,3.0,,,8.0,19.0,23.0,16.0,22.0,11.0,11.0,24.0,17.0,67.0,False,33.6973,-84.4322,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'TV', 'Washer', 'Free dryer – In unit', 'AC - split type ductless system', 'Bathtub', 'Private patio or balcony', 'Exterior security cameras on property']",1.0,1.0
1133623783762708337,0.0,,,,7.0,2.0,4.0,0.0,1.0,6.0,1.0,5.0,77.0,False,33.725471025707485,-84.36975622144121,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'Pool', 'TV', 'Washer', 'Free dryer – In unit', 'Air conditioning', 'Exterior security cameras on property', 'Carbon monoxide alarm']",2.0,2.0
1133895716249216266,21.0,,,15.0,0.0,10.0,5.0,12.0,12.0,0.0,25.0,10.0,44.0,False,33.7601,-84.3816,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Elevator', 'Washer –\xa0In building', 'Dryer – In building', 'Exterior security cameras on property', 'Carbon monoxide alarm']",1.0,1.0
1134205582300500426,30.0,,,3.0,25.0,26.0,25.0,27.0,24.0,22.0,15.0,31.0,61.0,False,,,,,2.0,2.0
1135048754817256588,30.0,,,,14.0,22.0,21.0,18.0,12.0,12.0,8.0,13.0,45.0,False,33.7135754902596,-84.3984080620316,false,"['Kitchen', 'Wifi', 'Free parking on premises', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Patio or balcony', 'Backyard', 'Exterior security cameras on property']",3.0,2.0
1135505779913231016,17.0,,,5.0,20.0,24.0,26.0,24.0,22.0,24.0,22.0,25.0,42.0,False,33.7466,-84.3457,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'TV', 'Washer', 'Free dryer – In building', 'Air conditioning', 'Bathtub', 'Indoor fireplace', 'Exterior security cameras on property']",3.0,3.0
1135577625495464447,3.0,,,4.0,11.0,13.0,4.0,5.0,8.0,6.0,30.0,24.0,51.0,False,33.77554764538426,-84.3489890584925,False,"['Kitchen', 'Wifi', 'Free parking on premises', 'Pets allowed', 'TV with Roku', 'Washer', 'Dryer', 'Air conditioning', 'Bathtub', 'Private backyard']",3.0,2.0
1135695340691419071,8.0,,,12.0,25.0,27.0,19.0,31.0,30.0,31.0,30.0,26.0,68.5,False,33.758579767679,-84.33958651139544,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Washer', 'Free dryer – In unit', 'Air conditioning', 'Bathtub', 'Exterior security cameras on property']",2.0,2.0
1136191696358319105,0.0,,,,,,,,0.0,10.0,3.0,1.0,61.5,False,,,,,1.0,1.0
1136349472686036497,20.0,,,7.0,31.0,30.0,14.0,11.0,21.0,16.0,18.0,25.0,33.0,False,33.7511,-84.39975,false,"['City skyline view', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking garage on premises – 1 space', 'TV', 'Elevator', 'Free washer – In unit', 'Exterior security cameras on property', 'Carbon monoxide alarm']",2.0,1.5
1136349559153171472,6.0,,,12.0,14.0,21.0,21.0,20.0,20.0,23.0,14.0,20.0,49.5,False,33.7461231226196,-84.404625775683,False,"['City skyline view', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free multistorey car park on premises – 1 space', 'TV', 'Lift', 'Washing machine', 'Free dryer – In unit', 'Exterior security cameras on property']",2.0,1.5
