ID,January,February,March,April,May,June,July,August,September,October,November,December,Scrape,Latitude,Longitude,isSuperHost,Amenities,Bedrooms,Bathrooms
3697435,195.0,57.0,57.0,210.0,226.0,187.0,193.0,144.0,195.0,195.0,195.0,195.0,False,25.76975,-80.27009,True,"['Courtyard view', 'Garden view', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'AC - split type ductless system', 'Shared patio or balcony', 'Shared backyard']",1.0,1.0
3979892,105.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,False,25.84326,-80.18843,False,"['Garden view', 'Kitchen', 'Wifi', 'Free street parking', 'Shared pool', 'Pets allowed', 'TV with standard cable', 'Air conditioning', 'Private patio or balcony', 'Private backyard – Fully fenced']",0.0,1.0
4118279,262.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,211.0,222.0,258.0,297.0,False,25.7274,-80.2406,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Pool', 'Hot tub', 'Sauna', 'TV', 'Elevator', 'Washer', 'Dryer']",1.0,1.0
4132828,150.0,137.0,137.0,137.0,137.0,137.0,103.0,124.0,124.0,142.0,150.0,150.0,False,25.7274,-80.2406,True,"['Waterfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Outdoor pool', 'Hot tub', 'TV with standard cable', 'Elevator', 'Paid washer – In building', 'Paid dryer – In building']",1.0,1.0
4223809,230.0,347.0,347.0,347.0,311.0,252.0,232.0,230.0,230.0,230.0,230.0,230.0,False,25.78286,-80.21291,False,"['River view', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', '50 inch TV with standard cable', 'Washer', 'Dryer', 'Air conditioning']",3.0,2.5
4364454,301.0,,,,,,,,185.0,178.0,184.0,180.0,False,,,,,0.0,1.0
4480738,100.0,110.0,110.0,105.0,79.0,79.0,100.0,100.0,100.0,100.0,100.0,100.0,False,25.72062,-80.26917,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'TV with standard cable', 'Washer', 'Dryer', 'Air conditioning', 'Bathtub', 'Patio or balcony', 'Backyard']",1.0,1.0
4497731,1750.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,900.0,950.0,1750.0,False,,,,,1.0,1.0
4549762,115.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,90.0,85.0,115.0,False,,,,,1.0,1.0
4615269,149.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,138.0,139.0,144.0,149.0,False,25.76339,-80.21085,True,"['Garden view', 'Kitchen', 'Wifi – 42 Mbps', 'Dedicated workspace', 'Free parking on premises', '50 inch HDTV with standard cable', 'Free washer – In unit', 'Free dryer – In unit', 'Air conditioning', 'Carbon monoxide alarm']",1.0,1.0
4694687,470.0,142.5,300.0,321.0,316.5,279.5,713.5,523.5,524.0,524.0,524.0,524.0,False,25.76076,-80.19171,True,"['Harbor view', 'Bay view', 'Kitchen', 'Wifi', 'Free parking on premises', 'Shared pool', 'Hot tub', 'TV with standard cable', 'Elevator', 'Carbon monoxide alarm']",1.0,1.0
4701225,85.0,210.0,210.0,210.0,84.0,78.0,85.0,85.0,85.0,85.0,85.0,85.0,False,25.85455,-80.18402,True,"['Garden view', 'Shared beach access', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Private hot tub', '50 inch HDTV with Amazon Prime Video, Apple TV, standard cable, Disney+, Netflix, Roku', 'Free washer – In unit', 'Exterior security cameras on property']",3.0,2.0
4772975,137.0,65.0,65.0,65.0,65.0,112.0,105.0,137.0,137.0,137.0,137.0,137.0,False,25.7579,-80.24171,True,"['Beach access – Beachfront', 'Kitchen', 'Wifi', 'Free parking on premises', 'Pets allowed', '32-inch HDTV with Fire TV', 'Air conditioning', 'Private back garden – Fully fenced', 'Luggage drop-off allowed', 'Exterior security cameras on property']",1.0,1.0
4773138,2500.0,137.0,137.0,117.0,117.0,1275.0,1275.0,1485.0,2500.0,2500.0,2500.0,2500.0,False,25.72042,-80.25331,True,"['Bay view', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', 'TV with standard cable', 'Washer', 'Dryer', 'Carbon monoxide alarm']",0.0,1.0
5085232,258.0,180.0,180.0,180.0,180.0,180.0,107.0,116.0,93.0,148.0,183.0,258.0,False,25.7843,-80.25016,True,"['Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV with Roku', 'Free washer – In building', 'Free dryer – In building', 'AC - split type ductless system', 'Private patio or balcony', 'Crib', 'Exterior security cameras on property']",1.0,1.0
5141701,99.0,,81.0,81.0,81.0,81.0,299.0,246.0,99.0,99.0,99.0,,False,,,,,1.0,1.0
5209029,110.0,139.0,139.0,139.0,139.0,101.0,95.0,105.0,110.0,110.0,110.0,110.0,False,25.781,-80.2196,True,"['Mountain view', 'Garden view', 'Kitchen', 'Wifi', 'Free parking on premises', '32-inch HDTV with Amazon Prime Video, Fire TV, HBO Max, Netflix, Roku', 'Central air conditioning', 'Shared patio or balcony', 'Shared back garden – Fully fenced', 'Carbon monoxide alarm']",1.0,1.0
5341113,198.0,189.0,189.0,189.0,189.0,189.0,189.0,189.0,189.0,189.0,136.0,130.0,False,25.7729,-80.1892,True,"['Kitchen', 'Wifi – 42 Mbps', 'Dedicated workspace', '65 inch HDTV with standard cable', 'Elevator', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Shared patio or balcony', 'Luggage dropoff allowed']",1.0,1.0
5387286,172.0,374.0,229.0,229.0,229.0,229.0,229.0,229.0,228.0,228.0,199.0,168.0,False,25.8457,-80.1578,True,"['Kitchen', 'Fast wifi – 398 Mbps', 'Dedicated workspace', 'Free parking garage on premises – 2 spaces', '65 inch HDTV with premium cable, Amazon Prime Video, Disney+, Hulu, Fire TV, Netflix, Apple TV, standard cable, HBO Max', 'EV charger', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Exterior security cameras on property']",1.0,1.0
5459954,95.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0,67.0,64.0,90.0,90.0,False,25.8457,-80.1578,True,"['Kitchen', 'Fast wifi – 438 Mbps', 'Dedicated workspace', 'Free parking garage on premises – 2 spaces', '65 inch HDTV with Amazon Prime Video, Apple TV, standard cable, HBO Max, Netflix, Fire TV, premium cable, Hulu, Disney+', 'EV charger', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Exterior security cameras on property']",2.0,1.0
5618052,,141.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,False,25.75993,-80.19019,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Shared pool', 'TV with standard cable', 'Elevator', 'Washer', 'Air conditioning', 'Carbon monoxide alarm']",1.0,1.0
5773586,500.0,99.0,99.0,99.0,306.0,452.0,401.0,500.0,500.0,500.0,500.0,500.0,False,25.7868,-80.21033,False,"['Kitchen', 'Wifi', 'Free parking on premises', 'TV with standard cable', 'Washer', 'Dryer', 'Air conditioning', 'Backyard', 'Pack ’n play/Travel crib', 'Carbon monoxide alarm']",1.0,1.0
5991080,272.5,76.0,143.5,132.5,148.5,232.5,272.5,272.5,272.5,272.5,272.5,272.5,False,25.85701,-80.196,False,"['Garden view', 'Kitchen', 'Fast wifi – 301 Mbps', 'Dedicated workspace', 'Free parking on premises', '24 inch TV with standard cable', 'Free washer – In building', 'Free dryer – In building', 'Window AC unit', 'Carbon monoxide alarm']",1.0,1.0
6045312,80.0,388.0,388.0,392.0,,,,,,,80.0,80.0,False,25.7274,-80.2406,True,"['Bay view', 'Ocean view', 'Waterfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pool', 'Hot tub', 'TV with standard cable']",2.0,2.5
6054665,160.0,132.0,132.0,129.0,129.0,129.0,129.0,129.0,129.0,129.0,129.0,129.0,False,25.7687,-80.1896,true,"['City skyline view', 'River view', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Shared outdoor pool - available all year, heated, olympic-sized', 'Shared hot tub', 'Pets allowed', 'TV with standard cable', 'Elevator']",1.0,1.0
6083806,92.5,69.5,73.0,90.0,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,False,25.74076,-80.24325,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free street parking', 'TV', 'Window AC unit', 'Shared patio or balcony', 'Backyard', 'Luggage dropoff allowed', 'Hair dryer']",0.0,1.0
6119104,178.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,False,,,,,5.0,4.0
6120831,87.0,114.5,89.0,92.0,98.5,87.0,87.0,87.0,87.0,87.0,87.0,87.0,False,25.76875,-80.18938,False,"['City skyline view', 'Bay view', 'Kitchen', 'Wifi', 'Shared pool', 'Hot tub', 'TV with standard cable', 'Elevator', 'Washer', 'Carbon monoxide alarm']",1.0,1.0
6164929,90.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,False,25.8164,-80.2007,False,"['Kitchen', 'Fast wifi – 524 Mbps', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', '37 inch HDTV with standard cable', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Bathtub']",3.0,2.0
6165697,92.5,95.0,85.5,93.0,94.0,105.0,107.0,107.0,107.0,107.0,99.5,92.5,False,25.8164,-80.2007,False,"['Garden view', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free street parking', 'Pets allowed', '42 inch HDTV with standard cable', 'Central air conditioning', 'Private patio or balcony', 'Shared backyard – Fully fenced']",1.0,1.0
6237568,131.0,75.0,75.0,75.0,75.0,75.0,75.0,85.0,87.0,88.0,131.0,131.0,False,,,,,1.0,0.5
6301456,93.0,,,,,,,,220.0,220.0,75.0,62.0,False,25.76809,-80.19298,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Shared pool', 'Pets allowed', 'TV with standard cable', 'Elevator', 'Free washer – In unit', 'Dryer']",2.0,2.0
