ID,January,February,March,April,May,June,July,August,September,October,November,December,Avg. Occupany %,Scrape,Latitude,Longitude,isSuperHost,Amenities,Bedrooms,Bathrooms
1123212256405519918,17.0,,,6.0,20.0,15.0,15.0,19.0,12.0,15.0,19.0,25.0,79.5,False,30.206,-97.781,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Private hot tub', 'Pets allowed', 'TV', 'Free washer – In unit', 'Free dryer – In unit', 'Exterior security cameras on property']",4.0,2.0
1123320743948871582,0.0,,2.0,19.0,15.0,27.0,28.0,0.0,0.0,28.0,15.0,21.0,55.0,False,30.45754,-97.68345,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', 'TV', 'Washer', 'Free dryer – In unit', 'Air conditioning', 'Bathtub']",4.0,2.5
1123391839075795202,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,64.5,False,30.2276,-97.703,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Exterior security cameras on property', 'Carbon monoxide alarm']",3.0,2.5
1123823116090699417,5.0,,,15.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,19.0,52.0,False,30.377,-97.6941,True,"['Kitchen', 'Free parking on premises', 'Washer', 'Free dryer – In unit', 'Air conditioning', 'Bathtub', 'Backyard', 'Refrigerator', 'Microwave']",4.0,2.0
1123879231499020636,1.0,,,,30.0,30.0,20.0,25.0,30.0,19.0,13.0,25.0,55.5,False,30.4031,-97.7251,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pool', 'TV', 'Elevator', 'Washer', 'Free dryer – In unit', 'Exterior security cameras on property']",1.0,1.0
1123963047534143849,0.0,,,14.0,26.0,12.0,3.0,2.0,4.0,23.0,19.0,27.0,57.5,False,30.32184,-97.72047,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Washer', 'Free dryer – In unit', 'Air conditioning', 'Bathtub', 'Exterior security cameras on property']",2.0,1.0
1123968222174377839,3.0,,,23.0,13.0,0.0,0.0,0.0,21.0,5.0,0.0,1.0,54.0,False,,,,,2.0,1.0
1124100130087733217,31.0,,,11.0,11.0,3.0,2.0,11.0,10.0,4.0,5.0,23.0,55.5,False,,,,,1.0,1.0
1124131061697092064,1.0,,,12.0,17.0,1.0,12.0,29.0,12.0,16.0,10.0,11.0,49.0,False,30.2338,-97.7827,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Washer', 'Free dryer – In unit', 'Air conditioning', 'Bathtub', 'Private patio or balcony']",2.0,2.5
1124136446684529095,2.0,,,15.0,0.0,0.0,0.0,21.0,28.0,12.0,15.0,0.0,65.5,False,30.2063,-97.78704,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Bathtub', 'Exterior security cameras on property']",2.0,1.5
