ID,January,February,March,April,May,June,July,August,September,October,November,December,Avg. Occupany %,Scrape,Latitude,Longitude,isSuperHost,Amenities,Bedrooms,Bathrooms
11074483,17.0,21.0,27.0,23.5,26.0,27.5,19.5,17.5,22.0,24.0,19.0,25.5,62.5,False,36.33753,-86.75657,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'Pets allowed', 'TV with standard cable, DVD player', 'EV charger', 'Washer', 'Dryer', 'Air conditioning', 'Patio or balcony']",2.0,1.0
11079846,12.5,25.0,27.5,21.0,29.5,29.5,30.0,26.0,27.0,25.5,20.0,27.0,70.5,False,36.12359,-86.7898,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV with standard cable', 'Free washer – In building', 'Free dryer – In building', 'Air conditioning', 'Bathtub', 'Shared patio or balcony']",1.0,1.0
11108095,13.5,7.0,19.5,26.0,19.0,21.0,14.5,14.5,14.5,19.5,8.0,11.0,61.5,False,36.1155,-86.7811,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV with standard cable', 'Washer', 'Dryer', 'Air conditioning', 'Luggage dropoff allowed', 'Hair dryer']",2.0,1.0
11134493,10.0,27.0,21.0,21.0,22.0,14.0,17.0,17.5,17.0,17.5,8.0,11.5,42.0,False,36.17541,-86.74726,true,"['Kitchen', 'Wifi', 'Free street parking', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Bathtub', 'Patio or balcony', 'Private backyard – Fully fenced']",3.0,3.0
11154883,21.5,29.0,31.0,27.0,26.5,30.0,25.5,30.5,29.0,27.0,23.5,29.5,69.0,False,36.18865,-86.76823,True,"['Garden view', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'HDTV with Amazon Prime Video, Fire TV, HBO Max, Hulu, Netflix, premium cable, Roku, standard cable', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Bathtub']",3.0,2.0
11159013,25.5,28.0,29.5,30.0,30.5,29.0,28.5,30.5,27.5,29.0,26.0,23.5,63.0,False,36.2075,-86.7099,True,"['Wifi', 'Free parking on premises', '32 inch HDTV with Apple TV, Disney+, Fire TV, HBO Max, Hulu, Netflix', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Bathtub', 'Private patio or balcony', 'Private backyard – Fully fenced', 'Carbon monoxide alarm']",1.0,1.0
11186757,6.0,22.5,30.0,28.0,29.0,28.0,21.5,20.0,24.5,23.5,21.0,11.0,60.0,False,36.17236,-86.78042,True,"['Canal view', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Shared pool', 'TV with standard cable', 'Washer', 'Paid dryer – In building', 'Central air conditioning']",1.0,1.0
11304096,0.5,4.0,15.5,16.5,17.5,22.5,19.5,10.5,15.0,15.0,18.5,16.5,41.5,False,36.3471,-86.75796,False,"['Kitchen', 'Wifi', 'Free driveway parking on premises – 2 spaces', 'TV with standard cable', 'Washer', 'Free dryer – In unit', 'Central air conditioning', 'Private patio or balcony', 'Backyard', 'Indoor fireplace']",1.0,1.0
11305104,15.0,12.0,19.0,20.5,14.5,19.0,18.5,16.0,22.5,16.0,8.0,13.5,65.5,False,36.1835,-86.77206,True,"['City skyline view', 'Kitchen', 'Wifi', 'Free parking on premises', 'TV with standard cable', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Private patio or balcony', 'Exterior security cameras on property']",4.0,2.5
11336505,5.0,17.0,21.5,18.5,19.5,27.5,24.0,19.0,21.5,24.0,15.5,18.5,58.0,False,36.11969,-86.74779,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Patio or balcony', 'Backyard']",2.0,1.0
