ID,January,February,March,April,May,June,July,August,September,October,November,December,Avg. Occupany %,Scrape,Latitude,Longitude,isSuperHost,Amenities,Bedrooms,Bathrooms
655941842526371257,27.0,20.0,11.0,0.0,27.0,23.0,10.0,29.0,30.0,30.0,30.0,28.0,18.0,False,26.5694,-81.9809,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Private pool', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Exterior security cameras on property']",4.0,2.0
657961024538460259,22.0,9.0,9.0,0.0,15.0,13.0,22.0,28.0,30.0,27.0,19.0,22.0,55.0,False,26.5509,-81.951,True,"['Canal view', 'Shared beach access', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Private outdoor pool - available all year, open 24 hours, heated', 'Pets allowed', 'Exterior security cameras on property', 'Carbon monoxide alarm']",4.0,3.0
658079901155467574,27.0,20.0,25.0,15.0,4.0,21.0,31.0,29.0,30.0,26.0,24.0,28.0,44.0,False,26.61508,-81.96646,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Private pool', 'Pets allowed', 'TV', 'Free washer – In unit', 'Free dryer – In unit', 'Exterior security cameras on property']",3.0,2.0
658527166108552602,0.0,0.0,0.0,9.0,10.0,11.0,0.0,0.0,31.0,21.0,23.0,10.0,49.0,False,26.5587,-81.9613,False,"['Canal view', 'Shared beach access', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Private outdoor pool - available all year, open specific hours, heated, pool toys, saltwater', 'Pets allowed', 'TV', 'Exterior security cameras on property']",3.0,2.0
660802859497147363,27.0,26.0,11.0,0.0,0.0,21.0,31.0,27.0,31.0,30.0,20.0,28.0,73.0,False,26.66356,-81.96614,False,"['Kitchen', 'Fast wifi – 77 Mbps', 'Dedicated workspace', 'Free driveway parking on premises – 3 spaces', 'Private outdoor pool - available all year, open 24 hours, heated', '58 inch TV with standard cable', 'Free washer – In unit', 'Free dryer – In unit', 'Exterior security cameras on property', 'Carbon monoxide alarm']",3.0,2.0
660864916928642511,0.0,27.0,14.0,21.0,30.0,30.0,31.0,23.0,30.0,0.0,0.0,15.0,68.0,False,26.55827,-81.95221,False,"['Beach access – Beachfront', 'Kitchen', 'Wifi', 'Free parking on premises', 'Pool', 'TV', 'Washing machine', 'Free dryer – In unit', 'Air conditioning', 'Carbon monoxide alarm']",2.0,2.5
661461772498444471,10.0,29.0,30.0,31.0,5.0,18.0,27.0,28.0,31.0,17.0,16.0,22.0,31.0,False,26.7338,-81.9542,True,"['Canal view', 'Kitchen', 'Wifi – 21 Mbps', 'Free parking on premises', 'Private outdoor pool - available all year, open 24 hours, heated', '65 inch HDTV with premium cable, Hulu, Amazon Prime Video, Netflix', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Carbon monoxide alarm']",4.0,2.0
661534471750667349,15.0,,,,,,,28.0,0.0,6.0,0.0,13.0,19.0,False,,,,,3.0,2.0
661556805968102977,8.0,0.0,8.0,4.0,23.0,21.0,0.0,28.0,28.0,17.0,0.0,0.0,46.0,False,26.5691,-81.9674,False,"['Kitchen', 'Wifi', 'Free parking on premises', 'Pool', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Bathtub', 'Exterior security cameras on property']",3.0,2.0
661814585305197868,16.0,20.0,7.0,7.0,17.0,19.0,0.0,19.0,29.0,29.0,13.0,8.0,43.0,False,26.57344,-81.99146,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Private pool', '65 inch HDTV with Amazon Prime Video, Disney+, Netflix', 'Free washer – In unit', 'Free dryer – In building', 'Air conditioning', 'Bathtub']",3.0,2.0
662389883237066730,16.0,6.0,9.0,3.0,6.0,9.0,11.0,16.0,22.0,4.0,11.0,16.0,36.0,False,26.6029,-81.9173,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pool', 'Private hot tub - available all year', 'HDTV', 'Exterior security cameras on property', 'Carbon monoxide alarm', 'Smoke alarm']",6.0,4.5
663110341665161945,25.0,25.0,19.0,9.0,8.0,13.0,24.0,29.0,30.0,11.0,17.0,11.0,58.0,False,26.5871,-81.978,False,"['Canal view', 'Waterfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Private outdoor pool - available all year, open 24 hours, heated', 'Private hot tub', 'Exterior security cameras on property', 'Carbon monoxide alarm']",4.0,3.0
663168711326896200,24.0,30.0,17.0,9.0,26.0,18.0,30.0,29.0,31.0,27.0,24.0,11.0,41.0,False,26.5943,-82.02454,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Private pool - available all year, heated, saltwater', 'Pets allowed', 'TV with Netflix, Roku', 'Free washer – In unit', 'Free dryer – In unit', 'Exterior security cameras on property']",3.0,2.0
664512062685460929,19.0,0.0,0.0,0.0,0.0,8.0,,,,3.0,0.0,20.0,73.0,False,26.58712,-82.02888,True,"['Canal view', 'Harbor view', 'Waterfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Private pool - available all year, heated', 'Private hot tub', 'Carbon monoxide alarm']",3.0,2.0
665868655139536741,10.0,28.0,26.0,9.0,0.0,8.0,27.0,26.0,29.0,10.0,26.0,27.0,39.0,False,26.5787,-82.00197,False,"['Garden view', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Private outdoor pool - available all year, open 24 hours, heated', 'Pets allowed', 'HDTV with Roku', 'Free washer – In unit', 'Carbon monoxide alarm']",3.0,2.0
666528191600617526,13.0,18.0,27.0,12.0,10.0,21.0,18.0,28.0,25.0,5.0,0.0,1.0,50.0,False,26.5617,-81.975,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'Private outdoor pool - available all year, heated', 'Pets allowed', 'HDTV', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Carbon monoxide alarm']",4.0,2.0
666622317569890615,21.0,25.0,20.0,3.0,0.0,22.0,28.0,28.0,28.0,8.0,0.0,19.0,63.0,False,26.55534,-81.99582,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Private pool - ', '53 inch HDTV with Roku', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Carbon monoxide alarm']",2.0,2.0
667292952657876148,9.0,18.0,14.0,19.0,20.0,0.0,14.0,27.0,28.0,28.0,31.0,30.0,70.0,False,26.61239,-81.96431,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'Private pool', 'HDTV with Roku', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Bathtub', 'Private patio or balcony']",3.0,2.0
