ID,January,February,March,April,May,June,July,August,September,October,November,December,Avg. Occupany %,Scrape,Latitude,Longitude,isSuperHost,Amenities,Bedrooms,Bathrooms
37322614,31.0,16.0,31.0,28.0,31.0,28.0,25.0,15.0,31.0,7.0,31.0,7.0,84.0,False,26.16799,-80.10872,True,"['Bay view', 'Waterfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pool', 'TV', 'Washer', 'Dryer']",0.0,1.0
37356267,0.0,27.0,31.0,31.0,29.0,24.0,14.0,24.0,27.0,31.0,0.0,0.0,86.0,False,26.1064,-80.1356,true,"['Courtyard view', 'Garden view', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Shared outdoor pool – available all year, open specific hours, pool toys', 'Sauna', 'Pets allowed', '45-inch HDTV with Amazon Prime Video, Disney+, Hulu, Netflix, Roku']",1.0,1.0
37380397,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,78.0,False,26.1413,-80.1136,False,"['Wifi', 'Free parking on premises', 'Shared pool', 'Pets allowed', 'TV with standard cable', 'Washer', 'Dryer', 'Air conditioning', 'Hair dryer', 'Refrigerator']",2.0,2.0
37395093,25.0,16.0,16.0,19.0,25.0,19.0,26.0,16.0,25.0,22.0,20.0,25.0,58.0,False,26.1064,-80.1356,True,"['Garden view', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Shared outdoor pool - available all year, open specific hours, pool toys', 'Pets allowed', 'HDTV with Hulu, Disney+, Roku, Netflix', 'Paid washer – In building', 'Paid dryer – In building']",3.0,2.0
37399926,0.0,24.0,24.0,25.0,26.0,29.0,29.0,30.0,30.0,30.0,29.0,7.0,89.0,False,26.23023,-80.0925,True,"['Canal view', 'Beach access – Beachfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Shared outdoor pool - available all year, open specific hours, heated', 'HDTV with Netflix', 'Washer', 'Carbon monoxide alarm']",2.0,2.0
37463951,18.0,0.0,0.0,26.0,15.0,0.0,30.0,23.0,17.0,25.0,29.0,12.0,28.0,False,26.18892,-80.10268,True,"['Beach access – Beachfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Private pool - available all year', 'Pets allowed', 'TV', 'Exterior security cameras on property', 'Carbon monoxide alarm']",3.0,2.0
37494797,30.0,29.0,23.0,23.0,27.0,27.0,31.0,24.0,28.0,25.0,25.0,31.0,70.0,False,26.1064,-80.1356,True,"['Courtyard view', 'Garden view', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Shared outdoor pool - available all year, open specific hours, pool toys', 'Pets allowed', '45 inch HDTV with Hulu, Netflix, Roku', 'Paid washer – In building']",2.0,2.0
37530827,14.0,31.0,30.0,31.0,19.0,29.0,31.0,30.0,31.0,30.0,11.0,23.0,75.0,False,26.08935,-80.15335,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Exterior security cameras on property']",4.0,3.0
37535162,18.0,31.0,30.0,25.0,31.0,29.0,31.0,30.0,27.0,24.0,16.0,16.0,82.0,False,,,,,2.0,1.0
37597769,30.0,28.0,8.0,3.0,17.0,19.0,22.0,11.0,9.0,14.0,0.0,0.0,74.0,False,26.1248,-80.1218,True,"['Garden view', 'Canal view', 'Beach access – Beachfront', 'Wifi', 'Free parking on premises', '40 inch TV with Roku', 'Central air conditioning', 'Patio or balcony', 'Shared backyard – Fully fenced', 'Exterior security cameras on property']",1.0,1.0
37660858,0.0,7.0,12.0,27.0,25.0,26.0,28.0,23.0,16.0,12.0,11.0,21.0,46.0,False,26.20563,-80.11867,False,"['Garden view', 'Shared beach access', 'Kitchen', 'Fast wifi – 465 Mbps', 'Dedicated workspace', 'Free parking on premises', 'Private pool', 'Pets allowed', 'TV', 'EV charger - level 2']",1.0,1.0
37690703,22.0,26.0,30.0,22.0,18.0,28.0,27.0,31.0,22.0,19.0,19.0,7.0,66.0,False,26.1839,-80.1263,True,"['Courtyard view', 'Garden view', 'Shared beach access', 'Kitchen', 'Fast wifi – 212 Mbps', 'Dedicated workspace', 'Free parking on premises', 'Private hot tub - available all year, open 24 hours', 'Pets allowed', 'Exterior security cameras on property']",3.0,2.0
37705515,21.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,26.0,57.0,False,,,,,1.0,1.0
37716984,22.0,28.0,20.0,23.0,27.0,31.0,29.0,31.0,28.0,31.0,30.0,22.0,67.0,False,26.1485,-80.13612,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'Pets allowed', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Private patio or balcony', 'Exterior security cameras on property']",2.0,1.0
37810964,22.0,23.5,15.5,18.0,20.5,14.0,26.0,30.0,29.5,20.5,21.0,24.5,71.0,False,26.15353,-80.14825,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'Private outdoor pool - available all year, open 24 hours, heated, saltwater', 'Private hot tub', '55 inch HDTV with Amazon Prime Video, Hulu, Netflix, premium cable, Roku', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Exterior security cameras on property']",3.0,3.0
37854244,28.0,29.0,9.0,25.0,14.0,26.0,0.0,29.0,29.0,0.0,30.0,17.0,84.0,False,26.1298,-80.1076,True,"['Beach access – Beachfront', 'Kitchen', 'Wifi', 'Free parking on premises', 'Shared pool', 'TV', 'Paid washer – In building', 'Dryer', 'Window AC unit', 'Shared patio or balcony']",2.0,1.0
37915957,30.0,24.0,6.0,0.0,30.0,30.0,31.0,20.0,21.0,30.0,29.0,29.0,21.0,False,26.12247,-80.10467,False,"['Kitchen', 'Wifi', 'Pool', 'Hot tub', 'TV', 'Elevator', 'Washer', 'Dryer', 'Air conditioning', 'Hair dryer']",2.0,2.0
37944022,29.0,31.0,30.0,30.0,0.0,28.0,28.0,29.0,24.0,14.0,30.0,28.0,64.0,False,26.1413,-80.1237,True,"['Kitchen', 'Fast wifi – 115 Mbps', 'Free parking on premises', '50 inch HDTV', 'Free washer – In building', 'Free dryer – In building', 'Window AC unit', 'Bathtub', 'Shared patio or balcony', 'Luggage dropoff allowed']",1.0,1.0
37944039,27.0,29.0,27.0,29.0,20.0,0.0,16.0,23.0,31.0,0.0,6.0,17.0,74.0,False,26.1449,-80.1133,True,"['Kitchen', 'Fast wifi – 570 Mbps', 'Free parking on premises', '50 inch HDTV', 'Paid washer – In building', 'Paid dryer – In building', 'Air conditioning', 'Bathtub', 'Private patio or balcony', 'Luggage dropoff allowed']",1.0,1.0
37958110,26.0,31.0,5.0,0.0,22.0,8.0,0.0,15.0,18.0,28.0,8.0,21.0,81.0,False,26.14188,-80.13012,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', 'TV with Roku', 'Window AC unit', 'Shared patio or balcony', 'Shared backyard – Fully fenced', 'Exterior security cameras on property']",0.0,1.0
37968900,23.0,29.0,26.0,21.0,0.0,30.0,17.0,21.0,8.0,12.0,4.0,13.0,87.0,False,,,,,1.0,1.0
38024297,28.0,27.0,28.0,20.0,26.0,22.0,23.0,27.0,24.0,22.0,22.0,30.0,71.0,False,26.09574,-80.13657,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', '60 inch HDTV', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Bathtub']",2.0,1.0
38176734,3.0,29.0,30.0,29.0,30.0,27.0,18.0,15.0,23.0,17.0,27.0,13.0,64.0,False,,,,,1.0,1.0
38183118,4.0,23.0,25.0,26.0,17.0,10.0,24.0,21.0,0.0,20.0,5.0,28.0,56.0,False,26.1423,-80.13035,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free carport on premises – 2 spaces', 'Pets allowed', 'HDTV with Roku', 'Central air conditioning', 'Backyard', 'Luggage dropoff allowed', 'Exterior security cameras on property']",2.0,1.0
38213156,23.0,3.0,27.0,26.0,31.0,16.0,29.0,27.0,21.0,7.0,18.0,22.0,46.0,False,26.14225,-80.12447,True,"['Beach access – Beachfront', 'Kitchen', 'Wifi', 'Free driveway parking on premises – 1 space', 'Shared outdoor pool – available all year, open specific hours, pool toys', 'TV', 'Paid washer – In building', 'Paid dryer – In building', 'Exterior security cameras on property', 'Carbon monoxide alarm']",1.0,2.0
38238404,27.0,18.0,20.0,26.0,27.0,30.0,23.0,26.0,24.0,26.0,20.0,23.0,57.0,False,26.15843,-80.13824,False,"['Kitchen', 'Wifi', 'Free parking on premises', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Backyard', 'Hair dryer', 'Refrigerator']",2.0,2.0
38299578,12.0,21.0,22.0,18.0,28.0,29.0,29.0,23.0,26.0,20.0,24.0,12.0,61.0,False,26.13142,-80.10444,True,"['Canal view', 'City skyline view', 'Beach access – Beachfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Shared pool - available all year, heated', 'Shared hot tub', 'HDTV with premium cable', 'Elevator']",2.0,2.0
38308674,0.0,0.0,8.0,20.0,24.0,14.0,29.0,28.0,30.0,31.0,25.0,13.0,32.0,False,26.21841,-80.10384,True,"['Canal view', 'Shared beach access – Beachfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Private outdoor pool - available all year, open 24 hours, heated', 'Pets allowed', 'HDTV with Roku, Netflix, standard cable', 'Exterior security cameras on property']",3.0,2.5
38347482,25.0,0.0,3.0,11.0,17.0,30.0,29.0,29.0,25.0,31.0,19.0,15.0,50.0,False,26.22277,-80.0935,True,"['Shared beach access', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pool', 'TV', 'Washer', 'Dryer', 'Carbon monoxide alarm']",2.0,2.0
38347532,19.0,30.0,21.0,23.0,19.0,18.0,26.0,30.0,24.0,29.0,25.0,19.0,81.0,False,26.15886,-80.13838,False,"['Kitchen', 'Wifi', 'Free parking on premises', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Patio or balcony', 'Backyard', 'Hair dryer']",1.0,1.0
38458944,20.0,26.0,30.0,26.0,26.0,12.0,31.0,29.0,30.0,27.0,31.0,30.0,61.0,False,26.11245,-80.1509,True,"['Courtyard view', 'City skyline view', 'Wifi', 'Free parking on premises', 'Pets allowed', 'HDTV with Disney+, Hulu, Netflix, Amazon Prime Video', 'Central air conditioning', 'Patio or balcony', 'Private backyard – Fully fenced', 'Exterior security cameras on property']",1.0,1.0
38485076,18.0,4.0,20.5,20.0,21.5,16.5,27.0,29.5,30.0,21.5,13.5,22.0,53.5,False,26.1589,-80.1185,False,"['Garden view', 'Kitchen', 'Fast wifi – 94 Mbps', 'Free parking on premises', 'Private outdoor pool - pool toys, saltwater', 'Private hot tub', 'Pets allowed', '70 inch HDTV with standard cable', 'Free washer', 'Exterior security cameras on property']",2.0,2.0
38492204,24.0,28.0,20.0,5.0,1.0,11.0,6.0,31.0,29.0,31.0,12.0,15.0,81.0,False,26.2289,-80.09329,True,"['Canal view', 'Beach access – Beachfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free driveway parking on premises – 1 space', 'Shared pool', 'TV', 'Washer –\xa0In building', 'Dryer – In building']",2.0,2.0
38513885,24.0,23.0,25.0,21.0,25.0,26.0,18.0,25.0,24.0,27.0,21.0,28.0,65.0,False,26.1945,-80.1008,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Private outdoor pool - available all year, heated', '65 inch HDTV with Amazon Prime Video, Netflix, standard cable', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Bathtub']",3.0,2.0
38538793,19.0,20.0,25.0,26.0,27.0,30.0,20.0,16.0,20.0,19.0,29.0,13.0,44.0,False,26.16026,-80.13765,False,"['Kitchen', 'Wifi', 'Free parking on premises', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Backyard', 'Hair dryer', 'Refrigerator']",2.0,1.0
38544851,0.0,23.0,11.0,20.0,29.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,87.0,False,26.06583,-80.18868,True,"['Canal view', 'Bay view', 'Waterfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', 'TV', 'Exterior security cameras on property']",3.0,2.0
