ID,January,February,March,April,May,June,July,August,September,October,November,December,Scrape,Latitude,Longitude,isSuperHost,Amenities,Bedrooms,Bathrooms
39636007,330.0,99.0,99.0,99.0,99.0,330.0,330.0,330.0,330.0,330.0,330.0,330.0,False,35.21712,-80.85255,False,"['Kitchen', 'Wifi', 'Free parking garage on premises – 1 space', 'Shared outdoor pool - available seasonally', '50 inch HDTV with Roku', 'Elevator', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Bathtub']",1.0,1.0
39675076,100.0,330.0,330.0,330.0,330.0,70.0,,,95.0,95.0,95.0,100.0,False,35.232,-80.855,False,"['City skyline view', 'Kitchen', 'Fast wifi – 254 Mbps', 'Dedicated workspace', 'Free residential garage on premises – 2 spaces', 'Private hot tub - available all year, open 24 hours', 'Pets allowed', '65 inch HDTV with Roku', 'EV charger - level 2', 'Exterior security cameras on property']",3.0,3.5
39778688,117.5,92.5,92.5,92.5,109.5,117.5,117.5,117.5,117.5,117.5,117.5,117.5,False,35.14314,-80.83097,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Shared pool', '55 inch HDTV with Roku', 'Free washer', 'Free dryer', 'Central air conditioning', 'Carbon monoxide alarm']",2.0,2.0
39888389,283.0,150.0,150.0,150.0,150.0,312.0,312.0,304.0,304.0,304.0,306.0,369.0,False,35.23424,-80.85504,False,"['Kitchen', 'Wifi', 'Free parking on premises', 'TV with standard cable/satellite', 'Washing machine', 'Dryer', 'Air conditioning', 'Patio or balcony', 'Garden', 'Hair dryer']",3.0,2.0
39917550,115.0,239.0,340.0,317.0,308.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,False,35.1733,-80.8926,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Indoor fireplace', 'Hair dryer', 'Exterior security cameras on property']",2.0,1.0
39948930,,115.0,115.0,115.0,115.0,160.0,160.0,,,,,,False,35.09501,-80.77934,False,"['Lake access', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Exterior security cameras on property']",3.0,2.5
39970811,119.0,,,170.0,170.0,,90.0,90.0,90.0,90.0,119.0,119.0,False,35.30808,-80.71374,False,"['Kitchen', 'Wifi', 'Free parking on premises', 'Shared outdoor pool - ', 'HDTV with Hulu, Roku, HBO Max, Netflix', 'Air conditioning', 'Bathtub', 'Private backyard – Not fully fenced', 'Indoor fireplace', 'Exterior security cameras on property']",2.0,2.5
39972709,81.0,119.0,119.0,119.0,119.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,False,35.17878,-80.87411,False,"['Kitchen', 'Wifi', 'Free parking on premises', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Patio or balcony', 'Backyard', 'Luggage dropoff allowed']",2.0,1.0
40040746,145.0,81.0,81.0,81.0,81.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,False,35.20742,-80.83853,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Elevator', 'Washer', 'Dryer', 'Air conditioning', 'Exterior security cameras on property']",1.0,1.0
40051982,99.0,145.0,145.0,145.0,145.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,False,35.2423,-80.7773,True,"['Kitchen', 'Fast wifi – 249 Mbps', 'Free driveway parking on premises – 2 spaces', '50 inch HDTV with Amazon Prime Video, Netflix', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Bathtub', 'Private patio or balcony', 'Exterior security cameras on property']",2.0,2.0
40109268,250.0,99.0,99.0,99.0,99.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,False,35.2503,-80.7851,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', 'HDTV', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Exterior security cameras on property']",3.0,1.0
40144801,500.0,250.0,250.0,250.0,250.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,False,35.29357,-80.71616,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Private patio or balcony', 'Private backyard – Fully fenced', 'Exterior security cameras on property']",5.0,2.5
40207482,196.0,500.0,500.0,500.0,500.0,188.0,,,164.0,154.0,166.0,177.0,False,35.23288,-80.80856,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'HDTV with Apple TV, HBO Max, Hulu, Fire TV, Disney+, Amazon Prime Video, Netflix, Roku', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Bathtub', 'Private patio or balcony', 'Exterior security cameras on property']",3.0,1.0
40210387,134.0,159.0,159.0,150.0,154.5,150.0,137.5,133.5,139.0,141.5,143.5,138.5,False,35.29512,-80.97411,True,"['Courtyard view', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', '42 inch HDTV with Netflix, standard cable, Amazon Prime Video, HBO Max', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Exterior security cameras on property']",4.0,2.0
40214248,146.5,123.5,133.0,184.0,134.5,146.5,146.5,146.5,146.5,146.5,146.5,146.5,False,35.2069,-80.8284,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free driveway parking on premises', 'Pets allowed', 'TV', 'Free washer – In unit', 'Free dryer – In unit', 'Air conditioning', 'Shared patio or balcony']",1.0,1.0
40214250,140.0,157.0,157.0,157.0,157.0,160.0,160.0,140.0,140.0,140.0,140.0,140.0,False,35.216,-80.819,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free driveway parking on premises', 'Pets allowed', 'TV', 'Free washer – In unit', 'Free dryer – In unit', 'Air conditioning', 'Bath']",2.0,1.0
