HOUSE URL,ZPID,HOME STATUS,HOUSE TYPE,PRICE($),STREET,CITY,STATE,ZIP CODE,NUMBER OF BEDROOMS,NUMBER OF BATHROOMS,HOUSE SIZE (sqft),LOT SIZE,RENT ZESTIMATE
https://www.zillow.com/homedetails/7608-S-West-Shore-Blvd-Tampa-FL-33616/89744106_zpid/,89744106,,SINGLE FAMILY,"$620,000",7608 S West Shore Blvd,Tampa,FL,33616,3,3,2200,5000 sqft,
https://www.zillow.com/homedetails/3920-Venetian-Way-Rocky-Point-FL-33634/44878085_zpid/,44878085,,SINGLE FAMILY,"$749,000",3920 Venetian Way,Rocky Point,FL,33634,4,2,2070,8800 sqft,4671
https://www.zillow.com/homedetails/4425-W-Wyoming-Ave-Tampa-FL-33616/45065153_zpid/,45065153,,SINGLE FAMILY,"$285,000",4425 W Wyoming Ave,Tampa,FL,33616,2,1,1432,6098.4 sqft,2100
https://www.zillow.com/homedetails/7013-S-West-Shore-Blvd-Tampa-FL-33616/45072396_zpid/,45072396,,SINGLE FAMILY,"$325,500",7013 S West Shore Blvd,Tampa,FL,33616,2,2,880,4792 sqft,
https://www.zillow.com/homedetails/8023-Interbay-Blvd-Tampa-FL-33616/45072168_zpid/,45072168,,SINGLE FAMILY,"$599,900",8023 Interbay Blvd,Tampa,FL,33616,4,3,2255,10000 sqft,
https://www.zillow.com/homedetails/1736-W-Cherry-St-Tampa-FL-33607/45102557_zpid/,45102557,,SINGLE FAMILY,"$350,000",1736 W Cherry St,Tampa,FL,33607,2,1,670,2675 sqft,
https://www.zillow.com/homedetails/1415-E-Holland-Ave-Tampa-FL-33612/82043896_zpid/,82043896,,MULTI FAMILY,"$325,000",1415 E Holland Ave,Tampa,FL,33612,4,2,1320,5500 sqft,1177
https://www.zillow.com/homedetails/8101-N-Dakota-Ave-Tampa-FL-33604/45038446_zpid/,45038446,,SINGLE FAMILY,"$400,000",8101 N Dakota Ave,Tampa,FL,33604,3,1,1422,9884 sqft,2225
https://www.zillow.com/homedetails/3101-E-Elm-St-Tampa-FL-33610/45084002_zpid/,45084002,,SINGLE FAMILY,"$345,000",3101 E Elm St,Tampa,FL,33610,4,3,2096,9700 sqft,3480
https://www.zillow.com/homedetails/4448-Globe-Thistle-Dr-Tampa-FL-33619/2066545608_zpid/,2066545608,,SINGLE FAMILY,"$389,000",4448 Globe Thistle Dr,Tampa,FL,33619,4,3,2073, ,
https://www.zillow.com/homedetails/10712-Pleasant-Knoll-Dr-Tampa-FL-33647/246282517_zpid/,246282517,,SINGLE FAMILY,"$555,000",10712 Pleasant Knoll Dr,Tampa,FL,33647,4,3,2927,8891 sqft,
https://www.zillow.com/homedetails/18122-Sugar-Brooke-Dr-Tampa-FL-33647/44961195_zpid/,44961195,,SINGLE FAMILY,"$594,000",18122 Sugar Brooke Dr,Tampa,FL,33647,4,4,3066,9075 sqft,4660
https://www.zillow.com/homedetails/2109-N-Jamaica-St-Tampa-FL-33607/166719981_zpid/,166719981,,SINGLE FAMILY,"$995,000",2109 N Jamaica St,Tampa,FL,33607,4,3,2274,7150 sqft,5955
https://www.zillow.com/homedetails/213-Birch-Ln-Tampa-FL-33610/448045481_zpid/,448045481,,SINGLE FAMILY,"$175,000",213 Birch Ln,Tampa,FL,33610,3,2,1640, ,
https://www.zillow.com/homedetails/7407-S-Obrien-St-Tampa-FL-33616/45072696_zpid/,45072696,,SINGLE FAMILY,"$150,000",7407 S Obrien St,Tampa,FL,33616,2,1,748,3800 sqft,
