HOUSE URL,ZPID,HOME STATUS,HOUSE TYPE,PRICE($),STREET,CITY,STATE,ZIP CODE,NUMBER OF BEDROOMS,NUMBER OF BATHROOMS,HOUSE SIZE (sqft),LOT SIZE,RENT ZESTIMATE
https://www.zillow.com/homedetails/3450-Us-Highway-98-W-UNIT-B102-Miramar-Beach-FL-32550/449984130_zpid/,449984130,,CONDO,"$589,000",3450 Us Highway 98 W UNIT B102,Miramar Beach,FL,32550,1,2,1100, ,
https://www.zillow.com/homedetails/706-Whippoorwill-Ln-Destin-FL-32541/45965674_zpid/,45965674,,SINGLE FAMILY,"$459,900",706 Whippoorwill Ln,Destin,FL,32541,3,1,1648,9844.56 sqft,
https://www.zillow.com/homedetails/57-Kokomo-Row-Destin-FL-32541/45973021_zpid/,45973021,,SINGLE FAMILY,"$999,000",57 Kokomo Row,Destin,FL,32541,3,3,2067,5662.8 sqft,3798
https://www.zillow.com/homedetails/3871-Indian-Trl-UNIT-6B-Destin-FL-32541/45973571_zpid/,45973571,,TOWNHOUSE,"$435,000",3871 Indian Trl UNIT 6B,Destin,FL,32541,3,2,1392,871.2 sqft,2434
https://www.zillow.com/homedetails/305-Mattie-M-Kelly-Blvd-Destin-FL-32541/71352548_zpid/,71352548,,TOWNHOUSE,"$332,000",305 Mattie M Kelly Blvd,Destin,FL,32541,3,3,1543,1742.4 sqft,
https://www.zillow.com/homedetails/69-Crystal-Beach-Dr-8-Destin-FL-32541/45970538_zpid/,45970538,,SINGLE FAMILY,"$679,000",69 Crystal Beach Dr #8,Destin,FL,32541,2,2,1200,871.2 sqft,2153
https://www.zillow.com/homedetails/4573-Nautical-Ct-Destin-FL-32541/45967037_zpid/,45967037,,SINGLE FAMILY,"$1,490,000",4573 Nautical Ct,Destin,FL,32541,3,4,3244,0.37 acres,6100
https://www.zillow.com/homedetails/418-Evergreen-Dr-Destin-FL-32541/45968144_zpid/,45968144,,SINGLE FAMILY,"$430,000",418 Evergreen Dr,Destin,FL,32541,3,2,1375,0.33999999999999997 acres,
https://www.zillow.com/homedetails/809-Main-St-Destin-FL-32541/45970424_zpid/,45970424,,SINGLE FAMILY,"$995,000",809 Main St,Destin,FL,32541,4,5,4560,0.73 acres,
https://www.zillow.com/homedetails/1190-Bay-Ct-Destin-FL-32541/45973189_zpid/,45973189,,SINGLE FAMILY,"$849,000",1190 Bay Ct,Destin,FL,32541,5,4,3059,0.29 acres,
