HOUSE URL,HOME STATUS,HOUSE TYPE,PRICE($),STREET,CITY,STATE,ZIP CODE,NUMBER OF BEDROOMS,NUMBER OF BATHROOMS,HOUSE SIZE (sqft),LOT SIZE,RENT ZESTIMATE
https://www.zillow.com/homedetails/8429-Steamline-Cir-Austin-TX-78745/58316382_zpid/,,SINGLE FAMILY,"$399,950",8429 Steamline Cir,Austin,TX,78745,4,3,2379,8006.328 sqft,
https://www.zillow.com/homedetails/402-Colonial-Park-Blvd-Austin-TX-78745/70348749_zpid/,,SINGLE FAMILY,"$385,000",402 Colonial Park Blvd,Austin,TX,78745,3,2,1079,6621.12 sqft,
https://www.zillow.com/homedetails/1613-J-J-Seabrook-Dr-Austin-TX-78721/29391289_zpid/,,SINGLE FAMILY,"$449,000",1613 J J Seabrook Dr,Austin,TX,78721,3,2,1288,10140.768 sqft,
https://www.zillow.com/homedetails/11716-Tallow-Field-Way-Austin-TX-78758/29435896_zpid/,,SINGLE FAMILY,"$350,000",11716 Tallow Field Way,Austin,TX,78758,3,2,1087,4007.52 sqft,
https://www.zillow.com/homedetails/7003-Burnell-Dr-Austin-TX-78723/29410107_zpid/,,SINGLE FAMILY,"$420,000",7003 Burnell Dr,Austin,TX,78723,3,2,1498,8420.148 sqft,
https://www.zillow.com/homedetails/11301-Jollyville-Rd-APT-B3-Austin-TX-78759/2091335876_zpid/,,CONDO,"$265,000",11301 Jollyville Rd APT B3,Austin,TX,78759,2,3,983,3402.036 sqft,
https://www.zillow.com/homedetails/11900-Timber-Heights-Dr-Austin-TX-78754/70354670_zpid/,,SINGLE FAMILY,"$349,900",11900 Timber Heights Dr,Austin,TX,78754,3,2,1609,5876.244 sqft,
https://www.zillow.com/homedetails/1700-Timber-Ridge-Dr-Austin-TX-78741/29464321_zpid/,,TOWNHOUSE,"$269,000",1700 Timber Ridge Dr,Austin,TX,78741,3,2,1394,2352.24 sqft,
https://www.zillow.com/homedetails/3115-Sesbania-Dr-Austin-TX-78748/29513430_zpid/,,SINGLE FAMILY,"$499,900",3115 Sesbania Dr,Austin,TX,78748,3,2,1926,7958.412 sqft,
https://www.zillow.com/homedetails/405-E-Fawnridge-Dr-Austin-TX-78753/29422814_zpid/,,SINGLE FAMILY,"$175,000",405 E Fawnridge Dr,Austin,TX,78753,2,1,640,0.26 acres,
https://www.zillow.com/homedetails/5006-Lott-Ave-2-Austin-TX-78721/337143415_zpid/,,SINGLE FAMILY,"$458,000",5006 Lott Ave #2,Austin,TX,78721,2,3,929,3110.184 sqft,
https://www.zillow.com/homedetails/2716-Cradlerock-Ter-Austin-TX-78748/58317688_zpid/,,SINGLE FAMILY,"$479,000",2716 Cradlerock Ter,Austin,TX,78748,4,3,1995,5749.92 sqft,2692
https://www.zillow.com/homedetails/4903-Big-Trail-Cir-Austin-TX-78759/58305126_zpid/,,SINGLE FAMILY,"$499,000",4903 Big Trail Cir,Austin,TX,78759,3,2,1430,10754.964 sqft,
https://www.zillow.com/homedetails/11708-Barrington-Way-Austin-TX-78759/29371621_zpid/,,SINGLE FAMILY,"$499,000",11708 Barrington Way,Austin,TX,78759,4,2,1596,8324.316 sqft,2660
https://www.zillow.com/homedetails/5904-Silver-Screen-Dr-Austin-TX-78747/80091503_zpid/,,SINGLE FAMILY,"$300,000",5904 Silver Screen Dr,Austin,TX,78747,4,3,2125,5061.672 sqft,2317
https://www.zillow.com/homedetails/7051-Meadow-Lake-Blvd-4102-Austin-TX-78744/446795073_zpid/,,TOWNHOUSE,"$214,434",7051 Meadow Lake Blvd #4102,Austin,TX,78744,3,3,1221, ,
https://www.zillow.com/homedetails/2508-Dovemeadow-Dr-Austin-TX-78744/29500014_zpid/,,SINGLE FAMILY,"$305,000",2508 Dovemeadow Dr,Austin,TX,78744,4,2,1188,6207.3 sqft,1821
https://www.zillow.com/homedetails/3508-Wendel-Cv-H-16-Austin-TX-78731/62604922_zpid/,,CONDO,"$375,000",3508 Wendel Cv #H-16,Austin,TX,78731,2,2,1372,8964.648 sqft,2206
https://www.zillow.com/homedetails/13804-Bavarian-Forest-Dr-Pflugerville-TX-78660/446368498_zpid/,,SINGLE FAMILY,"$445,000",13804 Bavarian Forest Dr,Pflugerville,TX,78660,4,3,2322,5998.212 sqft,
https://www.zillow.com/homedetails/1305-Doonesbury-Dr-Austin-TX-78758/58304845_zpid/,,SINGLE FAMILY,"$445,000",1305 Doonesbury Dr,Austin,TX,78758,3,2,1601,9570.132 sqft,
https://www.zillow.com/homedetails/11814-Barrington-Way-Austin-TX-78759/29371849_zpid/,,TOWNHOUSE,"$339,000",11814 Barrington Way,Austin,TX,78759,3,3,1578,3371.544 sqft,
https://www.zillow.com/homedetails/5408-Peppertree-Pkwy-Austin-TX-78744/29494311_zpid/,,SINGLE FAMILY,"$304,900",5408 Peppertree Pkwy,Austin,TX,78744,3,2,1028,9365.4 sqft,
https://www.zillow.com/homedetails/4700-Fallenash-Dr-Austin-TX-78725/29459847_zpid/,,SINGLE FAMILY,"$325,000",4700 Fallenash Dr,Austin,TX,78725,3,3,1691,6351.048 sqft,2057
https://www.zillow.com/homedetails/5306-Wellington-Dr-Austin-TX-78723/29399983_zpid/,,SINGLE FAMILY,"$370,000",5306 Wellington Dr,Austin,TX,78723,3,1,965,0.28500000000000003 acres,
https://www.zillow.com/homedetails/6009-Belfast-Dr-Austin-TX-78723/29409802_zpid/,,SINGLE FAMILY,"$450,000",6009 Belfast Dr,Austin,TX,78723,4,2,1833,8921.088 sqft,
https://www.zillow.com/homedetails/915-Silver-Quail-Ln-Austin-TX-78758/29428760_zpid/,,TOWNHOUSE,"$229,000",915 Silver Quail Ln,Austin,TX,78758,2,2,1034,4295.016 sqft,1623
https://www.zillow.com/homedetails/600-Little-Oak-Dr-Austin-TX-78753/58304534_zpid/,,SINGLE FAMILY,"$475,000",600 Little Oak Dr,Austin,TX,78753,3,2,2153,0.268 acres,
https://www.zillow.com/homedetails/4701-Sylvandale-Dr-1-Austin-TX-78745/2065777991_zpid/,,SINGLE FAMILY,"$420,000",4701 Sylvandale Dr #1,Austin,TX,78745,3,2,1135,4756.752 sqft,
https://www.zillow.com/homedetails/1305-Larkspur-Rd-Austin-TX-78758/29423358_zpid/,,SINGLE FAMILY,"$299,000",1305 Larkspur Rd,Austin,TX,78758,3,1,1278,0.2862 acres,
https://www.zillow.com/homedetails/6009-Cannon-Mountain-Dr-Austin-TX-78749/29484047_zpid/,,SINGLE FAMILY,"$500,000",6009 Cannon Mountain Dr,Austin,TX,78749,3,2,1588,8716.356 sqft,2556
https://www.zillow.com/homedetails/555-E-5th-St-APT-817-Austin-TX-78701/64438740_zpid/,,CONDO,"$450,000",555 E 5th St APT 817,Austin,TX,78701,1,1,832,87.12 sqft,
https://www.zillow.com/homedetails/7801-Shoal-Creek-Blvd-APT-240-Austin-TX-78757/29424509_zpid/,,CONDO,"$199,900",7801 Shoal Creek Blvd APT 240,Austin,TX,78757,2,1,789,1650.924 sqft,
https://www.zillow.com/homedetails/2723-Lyons-Rd-B-Austin-TX-78702/331624606_zpid/,,SINGLE FAMILY,"$485,000",2723 Lyons Rd #B,Austin,TX,78702,2,2,900,3192.948 sqft,2535
https://www.zillow.com/homedetails/12729-Serafy-Ct-Austin-TX-78753/29438018_zpid/,,SINGLE FAMILY,"$435,000",12729 Serafy Ct,Austin,TX,78753,4,3,2648,8454.996 sqft,
https://www.zillow.com/homedetails/10611-Carovilli-Dr-Austin-TX-78748/29513060_zpid/,,SINGLE FAMILY,"$340,000",10611 Carovilli Dr,Austin,TX,78748,3,2,1085,4138.2 sqft,
https://www.zillow.com/homedetails/2321-Kale-Dr-Austin-TX-78725/89552136_zpid/,,SINGLE FAMILY,"$274,472",2321 Kale Dr,Austin,TX,78725,3,2,1096,4748.04 sqft,
https://www.zillow.com/homedetails/7307-Thannas-Way-Austin-TX-78744/70357316_zpid/,,SINGLE FAMILY,"$219,990",7307 Thannas Way,Austin,TX,78744,3,2,1266,4399.56 sqft,
https://www.zillow.com/homedetails/12103-Wycliff-Ln-Austin-TX-78727/58305895_zpid/,,SINGLE FAMILY,"$410,000",12103 Wycliff Ln,Austin,TX,78727,3,2,1321,7339.86 sqft,
https://www.zillow.com/homedetails/8009-Turnberry-Ln-Austin-TX-78744/251033666_zpid/,,SINGLE FAMILY,"$356,155",8009 Turnberry Ln,Austin,TX,78744,5,3,2413,5815.26 sqft,2534
https://www.zillow.com/homedetails/1301-Dominique-Dr-Austin-TX-78753/29434698_zpid/,,SINGLE FAMILY,"$315,000",1301 Dominique Dr,Austin,TX,78753,3,2,1138,7535.88 sqft,
