HOUSE URL,ZPID,HOME STATUS,HOUSE TYPE,PRICE($),STREET,CITY,STATE,ZIP CODE,NUMBER OF BEDROOMS,NUMBER OF BATHROOMS,HOUSE SIZE (sqft),LOT SIZE,RENT ZESTIMATE
https://www.zillow.com/homedetails/2125-N-Pasadena-St-Indianapolis-IN-46219/1213098_zpid/,1213098,,SINGLE FAMILY,"$369,900",2125 N Pasadena St,Indianapolis,IN,46219,4,3,3330,0.39 acres,
https://www.zillow.com/homedetails/7224-N-Tuxedo-St-Indianapolis-IN-46240/1269397_zpid/,1269397,,SINGLE FAMILY,"$359,900",7224 N Tuxedo St,Indianapolis,IN,46240,3,2,1864,0.38 acres,
https://www.zillow.com/homedetails/6644-McFarland-Rd-Indianapolis-IN-46227/1184207_zpid/,1184207,,SINGLE FAMILY,"$400,000",6644 McFarland Rd,Indianapolis,IN,46227,3,3,2086,1.05 acres,
https://www.zillow.com/homedetails/2204-Pamela-Dr-Indianapolis-IN-46220/1260613_zpid/,1260613,,SINGLE FAMILY,"$349,900",2204 Pamela Dr,Indianapolis,IN,46220,3,2,2276,10018.8 sqft,
https://www.zillow.com/homedetails/4749-Rocky-Knob-Ln-Indianapolis-IN-46254/1204106_zpid/,1204106,,SINGLE FAMILY,"$225,000",4749 Rocky Knob Ln,Indianapolis,IN,46254,3,3,1620,0.51 acres,
https://www.zillow.com/homedetails/2610-Caroline-Ave-Indianapolis-IN-46218/1110448_zpid/,1110448,,SINGLE FAMILY,"$140,000",2610 Caroline Ave,Indianapolis,IN,46218,4,3,1532,7840.8 sqft,1747
https://www.zillow.com/homedetails/5681-Carrollton-Ave-Indianapolis-IN-46220/1247141_zpid/,1247141,,SINGLE FAMILY,"$950,000",5681 Carrollton Ave,Indianapolis,IN,46220,4,4,3573,7405.2 sqft,
https://www.zillow.com/homedetails/250-Koehne-St-Indianapolis-IN-46222/1076777_zpid/,1076777,,SINGLE FAMILY,"$149,999",250 Koehne St,Indianapolis,IN,46222,5,3,3040,4791.6 sqft,
https://www.zillow.com/homedetails/952-N-Concord-St-Indianapolis-IN-46222/1294403_zpid/,1294403,,SINGLE FAMILY,"$157,500",952 N Concord St,Indianapolis,IN,46222,4,2,2632,3920.4 sqft,1958
https://www.zillow.com/homedetails/11845-Discovery-Cir-Indianapolis-IN-46236/1158689_zpid/,1158689,,SINGLE FAMILY,"$650,000",11845 Discovery Cir,Indianapolis,IN,46236,4,3,3452,0.42000000000000004 acres,2993
https://www.zillow.com/homedetails/7722-Shady-Hills-Dr-W-Indianapolis-IN-46278/2058754382_zpid/,2058754382,,SINGLE FAMILY,"$449,900",7722 Shady Hills Dr W,Indianapolis,IN,46278,5,4,3546,1.37 acres,3471
https://www.zillow.com/homedetails/7113-Lakeside-Woods-Dr-Indianapolis-IN-46278/1206747_zpid/,1206747,,SINGLE FAMILY,"$479,900",7113 Lakeside Woods Dr,Indianapolis,IN,46278,4,3,2487,0.37 acres,
https://www.zillow.com/homedetails/4101-Ponderosa-Blvd-Indianapolis-IN-46250/1271485_zpid/,1271485,,SINGLE FAMILY,"$730,000",4101 Ponderosa Blvd,Indianapolis,IN,46250,4,4,4344,0.49000000000000005 acres,2231
https://www.zillow.com/homedetails/3607-N-Graham-Ave-Indianapolis-IN-46218/1226594_zpid/,1226594,,SINGLE FAMILY,"$140,000",3607 N Graham Ave,Indianapolis,IN,46218,3,1,1102,6969.6 sqft,
https://www.zillow.com/homedetails/9319-Rochelle-Dr-Indianapolis-IN-46235/444163686_zpid/,444163686,,SINGLE FAMILY,"$150,000",9319 Rochelle Dr,Indianapolis,IN,46235,3,1,1107,7405.2 sqft,
https://www.zillow.com/homedetails/8413-Catamaran-Dr-Indianapolis-IN-46236/1154073_zpid/,1154073,,SINGLE FAMILY,"$554,800",8413 Catamaran Dr,Indianapolis,IN,46236,5,5,3260,0.33999999999999997 acres,
https://www.zillow.com/homedetails/6164-Afton-Crst-Indianapolis-IN-46220/1142256_zpid/,1142256,,SINGLE FAMILY,"$720,000",6164 Afton Crst,Indianapolis,IN,46220,4,3,3712,1.01 acres,
https://www.zillow.com/homedetails/6185-Evanston-Ave-Indianapolis-IN-46220/1242647_zpid/,1242647,,SINGLE FAMILY,"$634,000",6185 Evanston Ave,Indianapolis,IN,46220,3,3,2088,0.31 acres,
https://www.zillow.com/homedetails/8235-Ridge-Valley-Ct-Indianapolis-IN-46278/112077122_zpid/,112077122,,SINGLE FAMILY,"$749,999",8235 Ridge Valley Ct,Indianapolis,IN,46278,5,6,5876,0.89 acres,
https://www.zillow.com/homedetails/7837-Dean-Rd-Indianapolis-IN-46240/1268298_zpid/,1268298,,SINGLE FAMILY,"$1,175,000",7837 Dean Rd,Indianapolis,IN,46240,3,3,4772,0.9099999999999999 acres,
