HOUSE URL,ZPID,HOME STATUS,HOUSE TYPE,PRICE($),STREET,CITY,STATE,ZIP CODE,NUMBER OF BEDROOMS,NUMBER OF BATHROOMS,HOUSE SIZE (sqft),LOT SIZE,RENT ZESTIMATE
https://www.zillow.com/homedetails/1501-S-Ocean-Blvd-UNIT-939-Myrtle-Beach-SC-29577/68974265_zpid/,68974265,,CONDO,"$138,900",1501 S Ocean Blvd. #939,Myrtle Beach,SC,29577,1,1,530, ,1372
https://www.zillow.com/homedetails/504-N-Ocean-Blvd-401-Myrtle-Beach-SC-29577/180394144_zpid/,180394144,,CONDO,"$139,900",504 N Ocean Blvd. #401,Myrtle Beach,SC,29577,1,1,606, ,1236
https://www.zillow.com/homedetails/218-Waccamaw-Village-Dr-218-Myrtle-Beach-SC-29579/444470941_zpid/,444470941,,TOWNHOUSE,"$149,900",218 Waccamaw Village Dr. #218,Myrtle Beach,SC,29579,2,2,1020, ,
https://www.zillow.com/homedetails/305-Duel-Ct-Myrtle-Beach-SC-29588/92417306_zpid/,92417306,,SINGLE FAMILY,"$494,895",305 Duel Ct.,Myrtle Beach,SC,29588,4,3,2271,0.71 acres,2485
https://www.zillow.com/homedetails/3217-Shadow-Pine-Ct-Myrtle-Beach-SC-29579/2067330133_zpid/,2067330133,,SINGLE FAMILY,"$415,000",3217 Shadow Pine Ct.,Myrtle Beach,SC,29579,4,3,2438,9147.6 sqft,2559
https://www.zillow.com/homedetails/2566-Lavender-Ln-Myrtle-Beach-SC-29579/108781832_zpid/,108781832,,SINGLE FAMILY,"$979,900",2566 Lavender Ln.,Myrtle Beach,SC,29579,4,5,3234,0.3 acres,2776
https://www.zillow.com/homedetails/7600-Glenwood-Dr-Myrtle-Beach-SC-29572/11137256_zpid/,11137256,,SINGLE FAMILY,"$635,387",7600 Glenwood Dr.,Myrtle Beach,SC,29572,3,2,2044,0.32999999999999996 acres,2348
https://www.zillow.com/homedetails/573-Starlit-Way-Myrtle-Beach-SC-29579/108763647_zpid/,108763647,,SINGLE FAMILY,"$950,000",573 Starlit Way,Myrtle Beach,SC,29579,4,4,3150,0.3 acres,3363
https://www.zillow.com/homedetails/134-Avenue-Of-The-Palms-Myrtle-Beach-SC-29577/449371199_zpid/,449371199,,SINGLE FAMILY,"$1,075,000",134 Avenue of the Palms,Myrtle Beach,SC,29577,5,5,3580,9583.2 sqft,
https://www.zillow.com/homedetails/4017-Chalmers-Ct-Myrtle-Beach-SC-29579/97302662_zpid/,97302662,,SINGLE FAMILY,"$639,000",4017 Chalmers Ct.,Myrtle Beach,SC,29579,5,4,3370,7840.8 sqft,2864
https://www.zillow.com/homedetails/9550-Shore-Dr-1503-Myrtle-Beach-SC-29572/180367686_zpid/,180367686,,CONDO,"$149,900",9550 Shore Dr. #1503,Myrtle Beach,SC,29572,,1,378, ,1278
https://www.zillow.com/homedetails/891-Waterton-Ave-Myrtle-Beach-SC-29579/108760400_zpid/,108760400,,SINGLE FAMILY,"$1,230,000",891 Waterton Ave.,Myrtle Beach,SC,29579,5,5,3431,9147.6 sqft,3602
https://www.zillow.com/homedetails/5960-Bolsena-Pl-Myrtle-Beach-SC-29577/2089059097_zpid/,2089059097,,SINGLE FAMILY,"$1,068,800",5960 Bolsena Place,Myrtle Beach,SC,29577,3,3,2802,10454.4 sqft,2753
https://www.zillow.com/homedetails/3925-Riley-Hampton-Dr-Myrtle-Beach-SC-29579/262280459_zpid/,262280459,,SINGLE FAMILY,"$624,900",3925 Riley-Hampton Dr.,Myrtle Beach,SC,29579,4,3,3323,10454.4 sqft,2909
https://www.zillow.com/homedetails/338-Harbour-View-Dr-LOT-8-Myrtle-Beach-SC-29579/442833410_zpid/,442833410,,SINGLE FAMILY,"$869,900",338 Harbour View Dr. Lot 8 Boardwalk on the Waterway,Myrtle Beach,SC,29579,4,5,3134,7405.2 sqft,
https://www.zillow.com/homedetails/628-River-Oaks-Dr-APT-51B-Myrtle-Beach-SC-29579/455236389_zpid/,455236389,,CONDO,"$150,000",628 River Oaks Dr. #51B,Myrtle Beach,SC,29579,2,2,995, ,
https://www.zillow.com/homedetails/9840-Queensway-Blvd-APT-331-Myrtle-Beach-SC-29572/11140882_zpid/,11140882,,CONDO,"$779,000",9840 Queensway Blvd. #331,Myrtle Beach,SC,29572,3,3,1720, ,2507
https://www.zillow.com/homedetails/1348-Peterson-St-Myrtle-Beach-SC-29577/262278308_zpid/,262278308,,SINGLE FAMILY,"$674,000",1348 Peterson St.,Myrtle Beach,SC,29577,3,3,2000,3920.4 sqft,2323
https://www.zillow.com/homedetails/5009-Middleton-Dr-Myrtle-Beach-SC-29579/452127346_zpid/,452127346,,SINGLE FAMILY,"$875,000",5009 Middleton Dr.,Myrtle Beach,SC,29579,5,4,2975,7840.8 sqft,
https://www.zillow.com/homedetails/235-Welcome-Dr-Myrtle-Beach-SC-29579/108717768_zpid/,108717768,,SINGLE FAMILY,"$715,000",235 Welcome Dr.,Myrtle Beach,SC,29579,5,3,2859,10454.4 sqft,2859
https://www.zillow.com/homedetails/586-Indigo-Bay-Cir-Myrtle-Beach-SC-29579/262277607_zpid/,262277607,,SINGLE FAMILY,"$669,999",586 Indigo Bay Circle,Myrtle Beach,SC,29579,5,3,2829,0.29 acres,2927
https://www.zillow.com/homedetails/305-Shuffleboard-Ct-Myrtle-Beach-SC-29572/2138963168_zpid/,2138963168,,SINGLE FAMILY,"$924,900",305 Shuffleboard Ct.,Myrtle Beach,SC,29572,5,5,2750,2613.6 sqft,3405
https://www.zillow.com/homedetails/1115-Bluffton-Ct-Myrtle-Beach-SC-29579/98373222_zpid/,98373222,,SINGLE FAMILY,"$799,900",1115 Bluffton Ct.,Myrtle Beach,SC,29579,4,5,2632,0.25 acres,2945
https://www.zillow.com/homedetails/400-Flounder-Way-E-Myrtle-Beach-SC-29577/455245354_zpid/,455245354,,SINGLE FAMILY,"$739,900",400 Flounder Way #E,Myrtle Beach,SC,29577,5,5,1962,871.2 sqft,
https://www.zillow.com/homedetails/400-Flounder-Way-A-Myrtle-Beach-SC-29577/455244895_zpid/,455244895,,SINGLE FAMILY,"$739,900",400 Flounder Way #A,Myrtle Beach,SC,29577,5,5,1962,871.2 sqft,
